makerom,0,1060,0,0
boot,1060,7170,1060,0
dmadata,7170,D0C0,7170,0
Audiobank,D0C0,38E80,D0C0,0
Audioseq,38E80,88900,38E80,0
Audiotable,88900,4D9C90,88900,0
kanji,4D9C90,555F90,4D9C90,0
link_animetion,556000,7BBC30,555F90,0
icon_item_static,7BC000,8448A0,7BBBC0,0
icon_item_24_static,845000,850400,844460,0
icon_item_field_static,851000,85C930,84F860,8562C0
icon_item_dungeon_static,85D000,85ED80,8562C0,8568E0
icon_item_gameover_static,85F000,862300,8568E0,857FE0
icon_item_jpn_static,863000,870C80,857FE0,85D590
icon_item_nes_static,871000,87EC80,85D590,862F70
item_name_static,87F000,8BC800,862F70,0
map_name_static,8BD000,8DE800,8A0770,0
do_action_static,8DF000,8E4700,8C1F70,0
message_static,8E5000,8E9180,8C7670,0
message_texture_static,8EA000,8EB200,8CB7F0,0
nes_font_static,8EC000,8F0600,8CC9F0,0
jpn_message_data_static,8F1000,92B330,8D0FF0,0
nes_message_data_static,92C000,964040,90B320,0
staff_message_data_static,965000,965F60,943360,0
map_grand_static,966000,974350,9442C0,0
map_48x85_static,975000,996DE0,952610,0
map_i_static,997000,A85110,9743F0,0
code,A86000,B8AA60,A62500,AFDA90
ovl_title,B8AA60,B8B2B0,AFDA90,AFE0D0
ovl_select,B8B2B0,B8DF30,AFE0D0,AFFBB0
ovl_opening,B8DF30,B8E090,AFFBB0,AFFCE0
ovl_file_choose,B8E090,B9DFE0,AFFCE0,B08BE0
ovl_kaleido_scope,B9DFE0,BBA760,B08BE0,B17920
ovl_player_actor,BBA760,BE0E70,B17920,B30C80
ovl_map_mark_data,BE0E70,BE79D0,B30C80,B31030
ovl_En_Test,BE79D0,BED280,B31030,B34500
ovl_Arms_Hook,BED280,BEDFF0,B34500,B34F90
ovl_Arrow_Fire,BEDFF0,BEFED0,B34F90,B36A50
ovl_Arrow_Ice,BEFED0,BF1DD0,B36A50,B382C0
ovl_Arrow_Light,BF1DD0,BF3CE0,B382C0,B39BC0
ovl_Bg_Bdan_Objects,BF3CE0,BF4FB0,B39BC0,B3A8F0
ovl_Bg_Bdan_Switch,BF4FB0,BF63E0,B3A8F0,B3B4A0
ovl_Bg_Bom_Guard,BF63E0,BF6600,B3B4A0,B3B690
ovl_Bg_Bombwall,BF6600,BF6EC0,B3B690,B3BD70
ovl_Bg_Bowl_Wall,BF6EC0,BF7840,B3BD70,B3C590
ovl_Bg_Breakwall,BF7840,BF86B0,B3C590,B3D0F0
ovl_Bg_Ddan_Jd,BF86B0,BF8D00,B3D0F0,B3D5F0
ovl_Bg_Ddan_Kd,BF8D00,BF95F0,B3D5F0,B3DCD0
ovl_Bg_Dodoago,BF95F0,BFA330,B3DCD0,B3E730
ovl_Bg_Dy_Yoseizo,BFA330,BFD120,B3E730,B40670
ovl_Bg_Ganon_Otyuka,BFD120,BFF760,B40670,B42390
ovl_Bg_Gate_Shutter,BFF760,BFFBF0,B42390,B42710
ovl_Bg_Gjyo_Bridge,BFFBF0,C000E0,B42710,B42B40
ovl_Bg_Gnd_Darkmeiro,C000E0,C008A0,B42B40,B43100
ovl_Bg_Gnd_Firemeiro,C008A0,C00DF0,B43100,B43550
ovl_Bg_Gnd_Iceblock,C00DF0,C01EE0,B43550,B44090
ovl_Bg_Gnd_Nisekabe,C01EE0,C02050,B44090,B441E0
ovl_Bg_Gnd_Soulmeiro,C02050,C028B0,B441E0,B448E0
ovl_Bg_Haka,C028B0,C02F70,B448E0,B44E90
ovl_Bg_Haka_Gate,C02F70,C04000,B44E90,B45B60
ovl_Bg_Haka_Huta,C04000,C04AA0,B45B60,B463C0
ovl_Bg_Haka_Megane,C04AA0,C04EA0,B463C0,B46710
ovl_Bg_Haka_MeganeBG,C04EA0,C05560,B46710,B46C60
ovl_Bg_Haka_Sgami,C05560,C06180,B46C60,B475E0
ovl_Bg_Haka_Ship,C06180,C06BD0,B475E0,B47E10
ovl_Bg_Haka_Trap,C06BD0,C081A0,B47E10,B48E20
ovl_Bg_Haka_Tubo,C081A0,C08BC0,B48E20,B49660
ovl_Bg_Haka_Water,C08BC0,C093C0,B49660,B49C20
ovl_Bg_Haka_Zou,C093C0,C0A5B0,B49C20,B4A9A0
ovl_Bg_Heavy_Block,C0A5B0,C0BEA0,B4A9A0,B4BBE0
ovl_Bg_Hidan_Curtain,C0BEA0,C0C940,B4BBE0,B4C410
ovl_Bg_Hidan_Dalm,C0C940,C0D190,B4C410,B4CA70
ovl_Bg_Hidan_Firewall,C0D190,C0D8F0,B4CA70,B4D0A0
ovl_Bg_Hidan_Fslift,C0D8F0,C0DDC0,B4D0A0,B4D450
ovl_Bg_Hidan_Fwbig,C0DDC0,C0EAA0,B4D450,B4DEB0
ovl_Bg_Hidan_Hamstep,C0EAA0,C0F950,B4DEB0,B4E9E0
ovl_Bg_Hidan_Hrock,C0F950,C10180,B4E9E0,B4F050
ovl_Bg_Hidan_Kousi,C10180,C10710,B4F050,B4F490
ovl_Bg_Hidan_Kowarerukabe,C10710,C115F0,B4F490,B4FE60
ovl_Bg_Hidan_Rock,C115F0,C126F0,B4FE60,B50B40
ovl_Bg_Hidan_Rsekizou,C126F0,C132D0,B50B40,B51420
ovl_Bg_Hidan_Sekizou,C132D0,C14720,B51420,B52390
ovl_Bg_Hidan_Sima,C14720,C15620,B52390,B52F60
ovl_Bg_Hidan_Syoku,C15620,C15A80,B52F60,B53270
ovl_Bg_Ice_Objects,C15A80,C169C0,B53270,B53CB0
ovl_Bg_Ice_Shelter,C169C0,C17C00,B53CB0,B54AA0
ovl_Bg_Ice_Shutter,C17C00,C18070,B54AA0,B54E00
ovl_Bg_Ice_Turara,C18070,C188A0,B54E00,B554C0
ovl_Bg_Ingate,C188A0,C18C30,B554C0,B557E0
ovl_Bg_Jya_1flift,C18C30,C192C0,B557E0,B55CE0
ovl_Bg_Jya_Amishutter,C192C0,C19650,B55CE0,B55F30
ovl_Bg_Jya_Bigmirror,C19650,C19EA0,B55F30,B56640
ovl_Bg_Jya_Block,C19EA0,C1A110,B56640,B568A0
ovl_Bg_Jya_Bombchuiwa,C1A110,C1AC50,B568A0,B57140
ovl_Bg_Jya_Bombiwa,C1AC50,C1B210,B57140,B57620
ovl_Bg_Jya_Cobra,C1B210,C1CF50,B57620,B58BB0
ovl_Bg_Jya_Goroiwa,C1CF50,C1D6D0,B58BB0,B59210
ovl_Bg_Jya_Haheniron,C1D6D0,C1DEC0,B59210,B59890
ovl_Bg_Jya_Ironobj,C1DEC0,C1EC70,B59890,B5A1F0
ovl_Bg_Jya_Kanaami,C1EC70,C1F020,B5A1F0,B5A4E0
ovl_Bg_Jya_Lift,C1F020,C1F570,B5A4E0,B5A920
ovl_Bg_Jya_Megami,C1F570,C20760,B5A920,B5B810
ovl_Bg_Jya_Zurerukabe,C20760,C20E10,B5B810,B5BD60
ovl_Bg_Menkuri_Eye,C20E10,C212A0,B5BD60,B5C150
ovl_Bg_Menkuri_Kaiten,C212A0,C21430,B5C150,B5C2B0
ovl_Bg_Menkuri_Nisekabe,C21430,C21580,B5C2B0,B5C3D0
ovl_Bg_Mizu_Bwall,C21580,C22A50,B5C3D0,B5D1A0
ovl_Bg_Mizu_Movebg,C22A50,C23BD0,B5D1A0,B5DE70
ovl_Bg_Mizu_Shutter,C23BD0,C243D0,B5DE70,B5E4B0
ovl_Bg_Mizu_Uzu,C243D0,C245A0,B5E4B0,B5E630
ovl_Bg_Mizu_Water,C245A0,C25270,B5E630,B5EF30
ovl_Bg_Mjin,C25270,C25660,B5EF30,B5F290
ovl_Bg_Mori_Bigst,C25660,C25F90,B5F290,B5F900
ovl_Bg_Mori_Elevator,C25F90,C26A80,B5F900,B60060
ovl_Bg_Mori_Hashigo,C26A80,C27340,B60060,B606E0
ovl_Bg_Mori_Hashira4,C27340,C278C0,B606E0,B60B30
ovl_Bg_Mori_Hineri,C278C0,C28610,B60B30,B61510
ovl_Bg_Mori_Idomizu,C28610,C28C50,B61510,B61A00
ovl_Bg_Mori_Kaitenkabe,C28C50,C292C0,B61A00,B61F50
ovl_Bg_Mori_Rakkatenjo,C292C0,C29C40,B61F50,B62610
ovl_Bg_Po_Event,C29C40,C2BA70,B62610,B63C60
ovl_Bg_Po_Syokudai,C2BA70,C2C3E0,B63C60,B64410
ovl_Bg_Pushbox,C2C3E0,C2C6E0,B64410,B646A0
ovl_Bg_Relay_Objects,C2C6E0,C2CE90,B646A0,B64CC0
ovl_Bg_Spot00_Break,C2CE90,C2D030,B64CC0,B64E30
ovl_Bg_Spot00_Hanebasi,C2D030,C2E140,B64E30,B65BF0
ovl_Bg_Spot01_Fusya,C2E140,C2E3E0,B65BF0,B65E40
ovl_Bg_Spot01_Idohashira,C2E3E0,C2EFE0,B65E40,B66770
ovl_Bg_Spot01_Idomizu,C2EFE0,C2F300,B66770,B66A40
ovl_Bg_Spot01_Idosoko,C2F300,C2F510,B66A40,B66C00
ovl_Bg_Spot01_Objects2,C2F510,C2F9D0,B66C00,B67010
ovl_Bg_Spot02_Objects,C2F9D0,C30D30,B67010,B67DF0
ovl_Bg_Spot03_Taki,C30D30,C31650,B67DF0,B684D0
ovl_Bg_Spot05_Soko,C31650,C31970,B684D0,B68760
ovl_Bg_Spot06_Objects,C31970,C32D70,B68760,B69670
ovl_Bg_Spot07_Taki,C32D70,C33360,B69670,B69AE0
ovl_Bg_Spot08_Bakudankabe,C33360,C33A00,B69AE0,B6A090
ovl_Bg_Spot08_Iceblock,C33A00,C34A40,B6A090,B6AC30
ovl_Bg_Spot09_Obj,C34A40,C34F60,B6AC30,B6B000
ovl_Bg_Spot11_Bakudankabe,C34F60,C355A0,B6B000,B6B550
ovl_Bg_Spot11_Oasis,C355A0,C35CD0,B6B550,B6BB80
ovl_Bg_Spot12_Gate,C35CD0,C360E0,B6BB80,B6BE90
ovl_Bg_Spot12_Saku,C360E0,C365A0,B6BE90,B6C250
ovl_Bg_Spot15_Rrbox,C365A0,C37380,B6C250,B6CC60
ovl_Bg_Spot15_Saku,C37380,C376C0,B6CC60,B6CF30
ovl_Bg_Spot16_Bombstone,C376C0,C38C10,B6CF30,B6E010
ovl_Bg_Spot16_Doughnut,C38C10,C391D0,B6E010,B6E4E0
ovl_Bg_Spot17_Bakudankabe,C391D0,C398C0,B6E4E0,B6EAD0
ovl_Bg_Spot17_Funen,C398C0,C39B10,B6EAD0,B6ECE0
ovl_Bg_Spot18_Basket,C39B10,C3AB00,B6ECE0,B6F8F0
ovl_Bg_Spot18_Futa,C3AB00,C3ACA0,B6F8F0,B6FA50
ovl_Bg_Spot18_Obj,C3ACA0,C3B570,B6FA50,B700A0
ovl_Bg_Spot18_Shutter,C3B570,C3BAC0,B700A0,B704C0
ovl_Bg_Sst_Floor,C3BAC0,C3C020,B704C0,B709B0
ovl_Bg_Toki_Hikari,C3C020,C3CDC0,B709B0,B711E0
ovl_Bg_Toki_Swd,C3CDC0,C3E410,B711E0,B71C20
ovl_Bg_Treemouth,C3E410,C3FA70,B71C20,B72820
ovl_Bg_Umajump,C3FA70,C3FC00,B72820,B72990
ovl_Bg_Vb_Sima,C3FC00,C40320,B72990,B72FE0
ovl_Bg_Ydan_Hasi,C40320,C40AD0,B72FE0,B73600
ovl_Bg_Ydan_Maruta,C40AD0,C411B0,B73600,B73B80
ovl_Bg_Ydan_Sp,C411B0,C428D0,B73B80,B74C60
ovl_Bg_Zg,C428D0,C42D20,B74C60,B74FE0
ovl_Boss_Dodongo,C42D20,C4C820,B74FE0,B7B2B0
ovl_Boss_Fd,C4C820,C53B80,B7B2B0,B7FFE0
ovl_Boss_Fd2,C53B80,C578B0,B7FFE0,B82B40
ovl_Boss_Ganon,C578B0,C79B60,B82B40,B98260
ovl_Boss_Ganon2,C79B60,C8AEB0,B98260,BA2820
ovl_Boss_Ganondrof,C8AEB0,C8FC40,BA2820,BA5B90
ovl_Boss_Goma,C8FC40,C95BE0,BA5B90,BA95A0
ovl_Boss_Mo,C95BE0,CA16B0,BA95A0,BB17C0
ovl_Boss_Sst,CA16B0,CADC40,BB17C0,BB9320
ovl_Boss_Tw,CADC40,CC0D90,BB9320,BC5910
ovl_Boss_Va,CC0D90,CCF620,BC5910,BCEF30
ovl_Demo_6K,CCF620,CD2380,BCEF30,BD1080
ovl_Demo_Du,CD2380,CD5B60,BD1080,BD2C20
ovl_Demo_Ec,CD5B60,CD93C0,BD2C20,BD4340
ovl_Demo_Effect,CD93C0,CDEF60,BD4340,BD7EB0
ovl_Demo_Ext,CDEF60,CDF8B0,BD7EB0,BD85E0
ovl_Demo_Geff,CDF8B0,CE00D0,BD85E0,BD8BD0
ovl_Demo_Gj,CE00D0,CE3D80,BD8BD0,BDA840
ovl_Demo_Go,CE3D80,CE4AD0,BDA840,BDB180
ovl_Demo_Gt,CE4AD0,CEA0E0,BDB180,BDDD00
ovl_Demo_Ik,CEA0E0,CEB5F0,BDDD00,BDEA20
ovl_Demo_Im,CEB5F0,CEF560,BDEA20,BE09D0
