makerom,0,1060,0,0
boot,1060,1A500,1060,0
dmadata,1A500,20700,1A500,0
Audiobank,20700,46AF0,20700,0
Audioseq,46AF0,97F70,46AF0,0
Audiotable,97F70,5E06E0,97F70,0
kanji,5E06E0,65C9E0,5E06E0,0
link_animetion,65D000,956DA0,65C9E0,0
icon_item_static_old,957000,9ECEC0,FFFFFFFF,FFFFFFFF
icon_item_24_static_old,9ED000,9F4700,FFFFFFFF,FFFFFFFF
icon_item_field_static,9F5000,A09AF0,956780,960AA0
icon_item_dungeon_static,A0A000,A0EB80,960AA0,961E40
icon_item_gameover_static,A0F000,A12300,961E40,963540
icon_item_jpn_static,A13000,A1BA00,963540,967260
icon_item_vtx_static,A1C000,A1C2E0,967260,967350
map_i_static,A1D000,A1E310,967350,0
map_grand_static,A1E310,A27660,968660,0
item_name_static,A27660,A352F0,9719B0,0
map_name_static,A352F0,A36C10,97F640,0
icon_item_static_test,A36C10,A7BEE0,980F60,0
icon_item_24_static_test,A7BEE0,A807A0,9C6230,0
schedule_dma_static_old,A807A0,A8B9C0,FFFFFFFF,FFFFFFFF
schedule_dma_static_test,A8C000,A92A10,9CAAF0,0
schedule_static,A92A10,A990E0,9D1500,9D3760
story_static,A9A000,ABFC00,9D3760,9EEC00
do_action_static,AC0000,AC3F00,9EEC00,0
message_static,AC4000,AC9180,9F2B00,0
message_texture_static,ACA000,ACB200,9F7C80,0
nes_font_static,ACC000,AD0E00,9F8E80,0
message_data_static,AD1000,B3A9F0,9FDC80,0
staff_message_data_static,B3B000,B3BE60,A67670,0
code,B3C000,C7A4E0,A684D0,B26590
ovl_title,C7A4E0,C7ADF0,B26590,B26C80
ovl_select,C7ADF0,C7E2D0,B26C80,B28BC0
ovl_opening,C7E2D0,C7E4F0,B28BC0,B28DA0
ovl_file_choose,C7E4F0,C8F360,B28DA0,B326E0
ovl_daytelop,C8F360,C90550,B326E0,B32E30
ovl_kaleido_scope,C90550,CA7F00,B32E30,B41010
ovl_Player_Actor,CA7F00,CDCF60,B41010,B64BF0
ovl_En_Test,CDCF60,CDDC60,B64BF0,B65680
ovl_En_GirlA,CDDC60,CDF760,B65680,B66340
ovl_En_Part,CDF760,CDFD80,B66340,B66890
ovl_En_Light,CDFD80,CE0BF0,B66890,B672A0
ovl_En_Door,CE0BF0,CE1FB0,B672A0,B68230
ovl_En_Box,CE1FB0,CE4170,B68230,B69AD0
ovl_En_Pametfrog,CE4170,CE8200,B69AD0,B6C550
ovl_En_Okuta,CE8200,CEB190,B6C550,B6E680
ovl_En_Bom,CEB190,CEEA30,B6E680,B70B20
ovl_En_Wallmas,CEEA30,CF0890,B70B20,B720A0
ovl_En_Dodongo,CF0890,CF3910,B720A0,B742E0
ovl_En_Firefly,CF3910,CF5950,B742E0,B75930
ovl_En_Horse,CF5950,D04460,B75930,B7E2D0
ovl_En_Arrow,D04460,D06730,B7E2D0,B7FB80
ovl_En_Elf,D06730,D0B280,B7FB80,B82EE0
ovl_En_Niw,D0B280,D0DA10,B82EE0,B84C40
ovl_En_Tite,D0DA10,D11150,B84C40,B87180
ovl_En_Peehat,D11150,D13B80,B87180,B88E90
ovl_En_Holl,D13B80,D14900,B88E90,B898D0
ovl_En_Dinofos,D14900,D18B00,B898D0,B8C470
ovl_En_Hata,D18B00,D18FB0,B8C470,B8C8A0
ovl_En_Zl1,D18FB0,D19040,B8C8A0,B8C900
ovl_En_Viewer,D19040,D196F0,B8C900,B8CDF0
ovl_En_Bubble,D196F0,D1AB00,B8CDF0,B8DD30
ovl_Door_Shutter,D1AB00,D1C6E0,B8DD30,B8F150
ovl_En_Boom,D1C6E0,D1D3C0,B8F150,B8FC50
ovl_En_Torch2,D1D3C0,D1D880,B8FC50,B90070
ovl_En_Minifrog,D1D880,D1F260,B90070,B912F0
ovl_En_St,D1F260,D21B40,B912F0,B92FB0
ovl_Obj_Wturn,D21B40,D22040,B92FB0,B933A0
ovl_En_River_Sound,D22040,D222B0,B933A0,B935E0
ovl_En_Ossan,D222B0,D26B30,B935E0,B961B0
ovl_En_Famos,D26B30,D28AD0,B961B0,B97680
ovl_En_Bombf,D28AD0,D29EE0,B97680,B98640
ovl_En_Am,D29EE0,D2B540,B98640,B99660
ovl_En_Dekubaba,D2B540,D2F440,B99660,B9BFB0
ovl_En_M_Fire1,D2F440,D2F5D0,B9BFB0,B9C0F0
ovl_En_M_Thunder,D2F5D0,D31570,B9C0F0,B9D580
ovl_Bg_Breakwall,D31570,D326A0,B9D580,B9E170
ovl_Door_Warp1,D326A0,D36210,B9E170,BA0830
ovl_Obj_Syokudai,D36210,D36FE0,BA0830,BA1360
ovl_Item_B_Heart,D36FE0,D373D0,BA1360,BA1690
ovl_En_Dekunuts,D373D0,D39410,BA1690,BA2C00
ovl_En_Bbfall,D39410,D3B220,BA2C00,BA4300
ovl_Arms_Hook,D3B220,D3BF30,BA4300,BA4D50
ovl_En_Bb,D3BF30,D3DC40,BA4D50,BA6300
ovl_Bg_Keikoku_Spr,D3DC40,D3DDF0,BA6300,BA6470
ovl_En_Wood02,D3DDF0,D3F160,BA6470,BA73C0
ovl_En_Death,D3F160,D44290,BA73C0,BAAC30
ovl_En_Minideath,D44290,D46430,BAAC30,BAC3D0
ovl_En_Vm,D46430,D47910,BAC3D0,BAD3B0
ovl_Demo_Effect,D47910,D48620,BAD3B0,BADE50
ovl_Demo_Kankyo,D48620,D4A850,BADE50,BAF4A0
ovl_En_Floormas,D4A850,D4DFF0,BAF4A0,BB17C0
ovl_En_Rd,D4DFF0,D51720,BB17C0,BB38A0
ovl_Bg_F40_Flift,D51720,D51AA0,BB38A0,BB3B70
ovl_Obj_Mure,D51AA0,D52B10,BB3B70,BB46F0
ovl_En_Sw,D52B10,D56050,BB46F0,BB6C40
ovl_Object_Kankyo,D56050,D58780,BB6C40,BB8700
ovl_En_Horse_Link_Child,D58780,D5A360,BB8700,BB9790
ovl_Door_Ana,D5A360,D5A9F0,BB9790,BB9CD0
ovl_En_Encount1,D5A9F0,D5B000,BB9CD0,BBA1D0
ovl_Demo_Tre_Lgt,D5B000,D5B720,BBA1D0,BBA7B0
ovl_En_Encount2,D5B720,D5C1A0,BBA7B0,BBB070
ovl_En_Fire_Rock,D5C1A0,D5C230,BBB070,BBB0D0
ovl_Bg_Ctower_Rot,D5C230,D5C7C0,BBB0D0,BBB540
ovl_Mir_Ray,D5C7C0,D5E0B0,BBB540,BBC980
ovl_En_Sb,D5E0B0,D5F180,BBC980,BBD550
ovl_En_Bigslime,D5F180,D6B3C0,BBD550,BC4F90
ovl_En_Karebaba,D6B3C0,D6D270,BC4F90,BC64B0
ovl_En_In,D6D270,D71670,BC64B0,BC8E60
ovl_En_Bom_Chu,D71670,D72C60,BC8E60,BC9FB0
ovl_En_Horse_Game_Check,D72C60,D73FC0,BC9FB0,BCAC30
ovl_En_Rr,D73FC0,D76710,BCAC30,BCC920
ovl_En_Fr,D76710,D76880,BCC920,BCCA40
ovl_En_Fishing,D76880,D8A370,BCCA40,BD9F00
ovl_Obj_Oshihiki,D8A370,D8BC20,BD9F00,BDB030
ovl_Eff_Dust,D8BC20,D8D010,BDB030,BDBCB0
ovl_Bg_Umajump,D8D010,D8D980,BDBCB0,BDC370
ovl_En_Insect,D8D980,D8F180,BDC370,BDD350
ovl_En_Butte,D8F180,D90710,BDD350,BDE2D0
ovl_En_Fish,D90710,D92FD0,BDE2D0,BDFE60
ovl_Item_Etcetera,D92FD0,D93420,BDFE60,BE0190
ovl_Arrow_Fire,D93420,D95500,BE0190,BE1D60
ovl_Arrow_Ice,D95500,D973C0,BE1D60,BE35D0
ovl_Arrow_Light,D973C0,D99260,BE35D0,BE4E90
ovl_Obj_Kibako,D99260,D9A670,BE4E90,BE5CC0
ovl_Obj_Tsubo,D9A670,D9C9C0,BE5CC0,BE7270
ovl_En_Ik,D9C9C0,D9F5E0,BE7270,BE90A0
ovl_Demo_Shd,D9F5E0,D9F670,BE90A0,BE9100
ovl_En_Dns,D9F670,DA1040,BE9100,BEA3B0
ovl_Elf_Msg,DA1040,DA15C0,BEA3B0,BEA7C0
ovl_En_Honotrap,DA15C0,DA3890,BEA7C0,BEC0A0
ovl_En_Tubo_Trap,DA3890,DA4610,BEC0A0,BECA70
ovl_Obj_Ice_Poly,DA4610,DA5540,BECA70,BED660
ovl_En_Fz,DA5540,DA7A90,BED660,BEF060
ovl_En_Kusa,DA7A90,DA9B80,BEF060,BF0970
ovl_Obj_Bean,DA9B80,DAC240,BF0970,BF22F0
ovl_Obj_Bombiwa,DAC240,DADA60,BF22F0,BF34C0
ovl_Obj_Switch,DADA60,DB0240,BF34C0,BF4CF0
ovl_Obj_Lift,DB0240,DB0D20,BF4CF0,BF5600
ovl_Obj_Hsblock,DB0D20,DB12A0,BF5600,BF5A70
ovl_En_Okarina_Tag,DB12A0,DB1720,BF5A70,BF5E60
ovl_En_Goroiwa,DB1720,DB6330,BF5E60,BF94F0
ovl_En_Daiku,DB6330,DB7060,BF94F0,BF9F30
ovl_En_Nwc,DB7060,DB8370,BF9F30,BFADD0
ovl_Item_Inbox,DB8370,DB84D0,BFADD0,BFAEE0
ovl_En_Ge1,DB84D0,DB9520,BFAEE0,BFBAF0
ovl_Obj_Blockstop,DB9520,DB9750,BFBAF0,BFBCE0
ovl_En_Sda,DB9750,DBAD20,BFBCE0,BFCB60
ovl_En_Clear_Tag,DBAD20,DC0CA0,BFCB60,C00560
ovl_En_Gm,DC0CA0,DC53E0,C00560,C03380
ovl_En_Ms,DC53E0,DC5A10,C03380,C03860
ovl_En_Hs,DC5A10,DC6850,C03860,C04350
ovl_Bg_Ingate,DC6850,DC7720,C04350,C04ED0
ovl_En_Kanban,DC7720,DCAE80,C04ED0,C070E0
ovl_En_Attack_Niw,DCAE80,DCC0A0,C070E0,C07E10
ovl_En_Mk,DCC0A0,DCD2D0,C07E10,C08B20
ovl_En_Owl,DCD2D0,DD04A0,C08B20,C0ABA0
ovl_En_Ishi,DD04A0,DD28D0,C0ABA0,C0C610
ovl_Obj_Hana,DD28D0,DD29B0,C0C610,C0C6D0
ovl_Obj_Lightswitch,DD29B0,DD3AB0,C0C6D0,C0D230
ovl_Obj_Mure2,DD3AB0,DD44A0,C0D230,C0D990
ovl_En_Fu,DD44A0,DD8410,C0D990,C103A0
ovl_En_Stream,DD8410,DD8970,C103A0,C10840
ovl_En_Mm,DD8970,DD91D0,C10840,C10F10
ovl_En_Weather_Tag,DD91D0,DDA790,C10F10,C11CC0
ovl_En_Ani,DDA790,DDB570,C11CC0,C126E0
ovl_En_Js,DDB570,DDDE60,C126E0,C14170
ovl_En_Okarina_Effect,DDDE60,DDE0D0,C14170,C14350
ovl_En_Mag,DDE0D0,DE1A00,C14350,C16210
ovl_Elf_Msg2,DE1A00,DE1F20,C16210,C16580
ovl_Bg_F40_Swlift,DE1F20,DE2390,C16580,C16950
ovl_En_Kakasi,DE2390,DE5100,C16950,C18700
ovl_Obj_Makeoshihiki,DE5100,DE5430,C18700,C189F0
ovl_Oceff_Spot,DE5430,DE6300,C189F0,C196A0
ovl_En_Torch,DE6300,DE63F0,C196A0,C19780
ovl_Shot_Sun,DE63F0,DE6A00,C19780,C19C70
ovl_Obj_Roomtimer,DE6A00,DE6CA0,C19C70,C19E90
ovl_En_Ssh,DE6CA0,DE9260,C19E90,C1B880
ovl_Oceff_Wipe,DE9260,DE9FB0,C1B880,C1C400
