File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_fbdemo_wipe4,F2DE50,F2E110,CFDF10,CFE150,2C0,Y,80AC8430,80AC86F0,2C0,0,fbdemo,4
ovl_fbdemo_wipe5,F2E110,F2E570,CFE150,CFE4F0,460,Y,80AC86F0,80AC8B50,460,0,fbdemo,6
ovl_Effect_Ss_Sbn,F2E570,F2EEE0,CFE4F0,CFEC60,970,Y,80AC8B50,80AC94C0,970,0,effectSs,26
ovl_Obj_Ocarinalift,F2EEE0,F2F8C0,CFEC60,CFF3D0,9E0,Y,80AC94C0,80AC9EA0,9E0,0,actor,1AA
ovl_En_Time_Tag,F2F8C0,F30530,CFF3D0,CFFCC0,C70,Y,80AC9EA0,80ACAB10,C70,0,actor,1AB
ovl_Bg_Open_Shutter,F30530,F30C00,CFFCC0,D00280,6D0,Y,80ACAB10,80ACB1E0,6D0,0,actor,1AC
ovl_Bg_Open_Spot,F30C00,F30E20,D00280,D00450,220,Y,80ACB1E0,80ACB400,220,0,actor,1AD
ovl_Bg_Fu_Kaiten,F30E20,F310C0,D00450,D006A0,2A0,Y,80ACB400,80ACB6A0,2A0,0,actor,1AE
ovl_Obj_Aqua,F310C0,F31E90,D006A0,D01140,DD0,Y,80ACB6A0,80ACC470,DD0,0,actor,1AF
ovl_En_Elforg,F31E90,F336F0,D01140,D02280,1860,Y,80ACC470,80ACDCD0,1860,0,actor,1B0
ovl_En_Elfbub,F336F0,F33D50,D02280,D02870,660,Y,80ACDCD0,80ACE330,660,0,actor,1B1
ovl_En_Fu_Mato,F33D50,F351A0,D02870,D038F0,1450,Y,80ACE330,80ACF780,1450,0,actor,1B3
ovl_En_Fu_Kago,F351A0,F36250,D038F0,D045F0,10B0,Y,80ACF780,80AD0830,10B0,0,actor,1B4
ovl_En_Osn,F36250,F38590,D045F0,D05C90,2340,Y,80AD0830,80AD2B70,2340,0,actor,1B5
ovl_Bg_Ctower_Gear,F38590,F38DA0,D05C90,D062E0,810,Y,80AD2B70,80AD3380,810,0,actor,1B6
ovl_En_Trt2,F38DA0,F3B5D0,D062E0,D07E30,2830,Y,80AD3380,80AD5BB0,2830,0,actor,1B7
ovl_Obj_Tokei_Step,F3B5D0,F3C180,D07E30,D08770,BB0,Y,80AD5BB0,80AD6760,BB0,0,actor,1B8
ovl_Bg_Lotus,F3C180,F3C7F0,D08770,D08CA0,670,Y,80AD6760,80AD6DD0,670,0,actor,1B9
ovl_En_Kame,F3C7F0,F3EC60,D08CA0,D0A620,2470,Y,80AD6DD0,80AD9240,2470,0,actor,1BA
ovl_Obj_Takaraya_Wall,F3EC60,F3FE70,D0A620,D0B480,1210,Y,80AD9240,80ADAAF0,18B0,6A0,actor,1BB
ovl_Bg_Fu_Mizu,F3FE70,F40150,D0B480,D0B710,2E0,Y,80ADAAF0,80ADADD0,2E0,0,actor,1BC
ovl_En_Sellnuts,F40150,F435B0,D0B710,D0D900,3460,Y,80ADADD0,80ADE230,3460,0,actor,1BD
ovl_Bg_Dkjail_Ivy,F435B0,F43DF0,D0D900,D0DFE0,840,Y,80ADE230,80ADEA70,840,0,actor,1BE
ovl_Obj_Visiblock,F43DF0,F43F10,D0DFE0,D0E0D0,120,Y,80ADEA70,80ADEB90,120,0,actor,1C0
ovl_En_Takaraya,F43F10,F45020,D0E0D0,D0EDA0,1110,Y,80ADEB90,80ADFCA0,1110,0,actor,1C1
ovl_En_Tsn,F45020,F469D0,D0EDA0,D0FEA0,19B0,Y,80ADFCA0,80AE1650,19B0,0,actor,1C2
ovl_En_Ds2n,F469D0,F46EF0,D0FEA0,D102D0,520,Y,80AE1650,80AE1B70,520,0,actor,1C3
ovl_En_Fsn,F46EF0,F4B4B0,D102D0,D12F90,45C0,Y,80AE1B70,80AE6130,45C0,0,actor,1C4
ovl_En_Shn,F4B4B0,F4C720,D12F90,D13C80,1270,Y,80AE6130,80AE73A0,1270,0,actor,1C5
ovl_En_Stop_heishi,F4C720,F4DEF0,D13C80,D14E10,17D0,Y,80AE73A0,80AE8B70,17D0,0,actor,1C7
ovl_Obj_Bigicicle,F4DEF0,F4EDA0,D14E10,D15930,EB0,Y,80AE8B70,80AE9A20,EB0,0,actor,1C8
ovl_En_Lift_Nuts,F4EDA0,F517E0,D15930,D17330,2A40,Y,80AE9A20,80AEC460,2A40,0,actor,1C9
ovl_En_Tk,F517E0,F553D0,D17330,D19B20,3BF0,Y,80AEC460,80AF0060,3C00,10,actor,1CA
ovl_Bg_Market_Step,F553D0,F554E0,D19B20,D19C10,110,Y,80AF0060,80AF0170,110,0,actor,1CC
ovl_Obj_Lupygamelift,F554E0,F55B90,D19C10,D1A1C0,6B0,Y,80AF0170,80AF0820,6B0,0,actor,1CD
ovl_En_Test7,F55B90,F58C20,D1A1C0,D1C420,3090,Y,80AF0820,80AF3910,30F0,60,actor,1CE
ovl_Obj_Lightblock,F58C20,F59280,D1C420,D1C950,660,Y,80AF3910,80AF3F70,660,0,actor,1CF
ovl_Mir_Ray2,F59280,F59700,D1C950,D1CD30,480,Y,80AF3F70,80AF43F0,480,0,actor,1D0
ovl_En_Wdhand,F59700,F5BA70,D1CD30,D1E6C0,2370,Y,80AF43F0,80AF6760,2370,0,actor,1D1
ovl_En_Gamelupy,F5BA70,F5C0F0,D1E6C0,D1EC30,680,Y,80AF6760,80AF6DE0,680,0,actor,1D2
ovl_Bg_Danpei_Movebg,F5C0F0,F5C950,D1EC30,D1F2E0,860,Y,80AF6DE0,80AF7640,860,0,actor,1D3
ovl_En_Snowwd,F5C950,F5CE50,D1F2E0,D1F740,500,Y,80AF7640,80AF7B40,500,0,actor,1D4
ovl_En_Pm,F5CE50,F61C70,D1F740,D22850,4E20,Y,80AF7B40,80AFC960,4E20,0,actor,1D5
ovl_En_Gakufu,F61C70,F62690,D22850,D230A0,A20,Y,80AFC960,80AFD380,A20,0,actor,1D6
ovl_Elf_Msg4,F62690,F62CA0,D230A0,D23520,610,Y,80AFD380,80AFD990,610,0,actor,1D7
ovl_Elf_Msg5,F62CA0,F62F50,D23520,D236F0,2B0,Y,80AFD990,80AFDC40,2B0,0,actor,1D8
ovl_En_Col_Man,F62F50,F63BB0,D236F0,D24080,C60,Y,80AFDC40,80AFE8A0,C60,0,actor,1D9
ovl_En_Talk_Gibud,F63BB0,F66CA0,D24080,D260E0,30F0,Y,80AFE8A0,80B01990,30F0,0,actor,1DA
ovl_En_Giant,F66CA0,F67FE0,D260E0,D26E60,1340,Y,80B01990,80B02CD0,1340,0,actor,1DB
