File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
object_obj_tokeidai,18E2000,18F3C80,131EEF0,132AF80,11C80,Y,,,,,object,
object_eg,18F4000,19071F0,132AF80,1338900,131F0,Y,,,,,object,
object_tru,1908000,19235E0,1338900,134E2C0,1B5E0,Y,,,,,object,
object_trt,1924000,1933F00,134E2C0,13578B0,FF00,Y,,,,,object,
object_hakugin_obj,1934000,1944440,13578B0,1365180,10440,Y,,,,,object,
object_horse_game_check,1945000,1948950,1365180,1367850,3950,Y,,,,,object,
object_stk,1949000,19663E0,1367850,137B8D0,1D3E0,Y,,,,,object,
object_mnk,1967000,1984530,137B8D0,138F310,1D530,Y,,,,,object,
object_gi_bottle_red,1985000,1985FD0,138F310,138FCD0,FD0,Y,,,,,object,
object_tokei_tobira,1986000,19875C0,138FCD0,1390FA0,15C0,Y,,,,,object,
object_az,1988000,19A2DD0,1390FA0,139DB00,1ADD0,Y,,,,,object,
object_twig,19A3000,19A50D0,139DB00,139F210,20D0,Y,,,,,object,
object_dekucity_obj,19A6000,19AA6C0,139F210,13A2BD0,46C0,Y,,,,,object,
object_po_fusen,19AB000,19AD500,13A2BD0,13A3E20,2500,Y,,,,,object,
object_racetsubo,19AE000,19AF8A0,13A3E20,13A4DA0,18A0,Y,,,,,object,
object_ha,19B0000,19C50F0,13A4DA0,13AFCB0,150F0,Y,,,,,object,
object_bigokuta,19C6000,19CCBD0,13AFCB0,13B3930,6BD0,Y,,,,,object,
object_open_obj,19CD000,19DE470,13B3930,13BDCB0,11470,Y,,,,,object,
object_fu_kaiten,19DF000,19E2830,13BDCB0,13C0370,3830,Y,,,,,object,
object_fu_mato,19E3000,19E6250,13C0370,13C1BE0,3250,Y,,,,,object,
object_mtoride,19E7000,19F80A0,13C1BE0,13CC570,110A0,Y,,,,,object,
object_osn,19F9000,1A19560,13CC570,13E2990,20560,Y,,,,,object,
object_tokei_step,1A1A000,1A1A9A0,13E2990,13E3140,9A0,Y,,,,,object,
object_lotus,1A1B000,1A1BA50,13E3140,13E3960,A50,Y,,,,,object,
object_tl,1A1C000,1A24250,13E3960,13E9730,8250,Y,,,,,object,
object_dkjail_obj,1A25000,1A261E0,13E9730,13EA320,11E0,Y,,,,,object,
object_visiblock,1A27000,1A27B00,13EA320,13EAA10,B00,Y,,,,,object,
object_tsn,1A28000,1A31310,13EAA10,13EF840,9310,Y,,,,,object,
object_ds2n,1A32000,1A3A180,13EF840,13F32A0,8180,Y,,,,,object,
object_fsn,1A3B000,1A4F320,13F32A0,13FE040,14320,Y,,,,,object,
object_shn,1A50000,1A61220,13FE040,14070D0,11220,Y,,,,,object,
object_bigicicle,1A62000,1A64D70,14070D0,14082E0,2D70,Y,,,,,object,
object_gi_bottle_15,1A65000,1A67000,14082E0,1409520,2000,Y,,,,,object,
object_tk,1A67000,1A72A00,1409520,1410420,BA00,Y,,,,,object,
object_market_obj,1A73000,1A93DD0,1410420,14256D0,20DD0,Y,,,,,object,
object_gi_reserve00,1A94000,1A95C70,14256D0,14269F0,1C70,Y,,,,,object,
