makerom,0,1060,0,0
boot,1060,1AE90,1060,0
dmadata,1AE90,211C0,1AE90,0
Audiobank,211C0,475B0,211C0,0
Audioseq,475B0,98A30,475B0,0
Audiotable,98A30,5E11A0,98A30,0
link_animetion,5E11A0,8E99A0,5E11A0,0
icon_item_static_old,8EA000,97FEC0,FFFFFFFF,FFFFFFFF
icon_item_24_static_old,980000,987700,FFFFFFFF,FFFFFFFF
icon_item_field_static,988000,99CAF0,8E99A0,8F3CC0
icon_item_dungeon_static,99D000,9A1B80,8F3CC0,8F5060
icon_item_gameover_static,9A2000,9A5300,8F5060,8F6760
nes_map_name_static,9A6000,9ADA00,8F6760,8F9C40
ger_map_name_static,9AE000,9B5D00,8F9C40,8FD1C0
fra_map_name_static,9B6000,9BDC00,8FD1C0,900920
esp_map_name_static,9BE000,9C5C00,900920,903EF0
icon_item_vtx_static,9C6000,9C62E0,903EF0,903FE0
map_i_static,9C7000,9C8310,903FE0,0
map_grand_static,9C8310,9D1660,9052F0,0
nes_item_name_static,9D1660,9DF2F0,90E640,0
ger_item_name_static,9DF2F0,9EBD40,91C2D0,0
fra_item_name_static,9EBD40,9F94E0,928D20,0
esp_item_name_static,9F94E0,A06F20,9364C0,0
DBG_00A02F20,A06F20,A08840,943F00,0
DBG_00A04840,A08840,A0A330,945820,0
DBG_00A06330,A0A330,A0C200,947310,0
DBG_00A08200,A0C200,A0DE70,9491E0,0
icon_item_static,A0DE70,A53120,94AE50,0
icon_item_24_static,A53120,A579E0,990100,0
schedule_dma_static_old,A579E0,A62C00,FFFFFFFF,FFFFFFFF
schedule_dma_static,A63000,A69A10,9949C0,0
schedule_static,A69A10,A700E0,99B3D0,99D630
story_static,A71000,A96C00,99D630,9B8AD0
nes_do_action_static,A97000,A9AF00,9B8AD0,0
ger_do_action_static,A9B000,A9EF00,9BC9D0,0
fra_do_action_static,A9F000,AA2F00,9C08D0,0
esp_do_action_static,AA3000,AA6F00,9C47D0,0
message_static,AA7000,AAC180,9C86D0,0
message_texture_static,AAD000,AAE200,9CD850,0
nes_font_static,AAF000,AB3E00,9CEA50,0
nes_message_data_static,AB4000,B1DAE0,9D3850,0
ger_message_data_static,B1E000,B92E00,A3D330,0
fra_message_data_static,B93000,C040D0,AB2130,0
esp_message_data_static,C05000,C73600,B23200,0
staff_message_data_static,C74000,C74E80,B91800,0
nes_message_table_static,C75000,C7DF70,B92680,0
ger_message_table_static,C7E000,C86D00,B9B5F0,0
fra_message_table_static,C87000,C8FCE0,BA42F0,0
esp_message_table_static,C90000,C98CE0,BACFD0,0
code,C99000,DCC820,BB5CB0,C6C090
ovl_title,DCC820,DCD0A0,C6C090,C6C6F0
ovl_select,DCD0A0,DD0580,C6C6F0,C6E630
ovl_opening,DD0580,DD07A0,C6E630,C6E810
ovl_file_choose,DD07A0,DE2C50,C6E810,C78F20
ovl_daytelop,DE2C50,DE4010,C78F20,C796F0
ovl_kaleido_scope,DE4010,DF9160,C796F0,C86020
ovl_Player_Actor,DF9160,E2E200,C86020,CA9C80
ovl_En_Test,E2E200,E2EF00,CA9C80,CAA710
ovl_En_GirlA,E2EF00,E30A00,CAA710,CAB3D0
ovl_En_Part,E30A00,E31020,CAB3D0,CAB920
ovl_En_Light,E31020,E31E90,CAB920,CAC320
ovl_En_Door,E31E90,E33250,CAC320,CAD2B0
ovl_En_Box,E33250,E35410,CAD2B0,CAEB50
ovl_En_Pametfrog,E35410,E394A0,CAEB50,CB15D0
ovl_En_Okuta,E394A0,E3C430,CB15D0,CB3710
ovl_En_Bom,E3C430,E3FCD0,CB3710,CB5BB0
ovl_En_Wallmas,E3FCD0,E41B30,CB5BB0,CB7130
ovl_En_Dodongo,E41B30,E44BB0,CB7130,CB9370
ovl_En_Firefly,E44BB0,E46BF0,CB9370,CBA9C0
ovl_En_Horse,E46BF0,E55700,CBA9C0,CC3350
ovl_En_Arrow,E55700,E579D0,CC3350,CC4C00
ovl_En_Elf,E579D0,E5C520,CC4C00,CC7F60
ovl_En_Niw,E5C520,E5ECB0,CC7F60,CC9CC0
