File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
HAKAdan_room_6,248F000,2496570,172AFB0,172DD50,7570,Y,,,,,room,
HAKAdan_room_7,2497000,2498AB0,172DD50,172E9F0,1AB0,Y,,,,,room,
HAKAdan_room_8,2499000,249E060,172E9F0,1730B10,5060,Y,,,,,room,
HAKAdan_room_9,249F000,24ABB60,1730B10,1735C40,CB60,Y,,,,,room,
HAKAdan_room_10,24AC000,24B37A0,1735C40,1738E50,77A0,Y,,,,,room,
HAKAdan_room_11,24B4000,24B7D40,1738E50,173AD10,3D40,Y,,,,,room,
HAKAdan_room_12,24B8000,24BD720,173AD10,173D280,5720,Y,,,,,room,
HAKAdan_room_13,24BE000,24BEFB0,173D280,173DBD0,FB0,Y,,,,,room,
HAKAdan_room_14,24BF000,24C4940,173DBD0,1740210,5940,Y,,,,,room,
HAKAdan_room_15,24C5000,24CC270,1740210,1742A60,7270,Y,,,,,room,
HAKAdan_room_16,24CD000,24CF880,1742A60,1743D00,2880,Y,,,,,room,
HAKAdan_room_17,24D0000,24D2CD0,1743D00,17452E0,2CD0,Y,,,,,room,
HAKAdan_room_18,24D3000,24E0280,17452E0,1748CE0,D280,Y,,,,,room,
HAKAdan_room_19,24E1000,24E3D20,1748CE0,174A480,2D20,Y,,,,,room,
HAKAdan_room_20,24E4000,24E5E20,174A480,174B280,1E20,Y,,,,,room,
HAKAdan_room_21,24E6000,24F14B0,174B280,1750000,B4B0,Y,,,,,room,
HAKAdan_room_22,24F2000,24F49A0,1750000,1751730,29A0,Y,,,,,room,
HAKAdanCH_scene,24F5000,2501560,1751730,1757C10,C560,Y,,,,,scene,
HAKAdanCH_room_0,2502000,25175F0,1757C10,17606E0,155F0,Y,,,,,room,
HAKAdanCH_room_1,2518000,25232D0,17606E0,17645D0,B2D0,Y,,,,,room,
HAKAdanCH_room_2,2524000,2527190,17645D0,1765740,3190,Y,,,,,room,
HAKAdanCH_room_3,2528000,2529C60,1765740,1766360,1C60,Y,,,,,room,
HAKAdanCH_room_4,252A000,252C450,1766360,17676E0,2450,Y,,,,,room,
HAKAdanCH_room_5,252D000,252F960,17676E0,1768BF0,2960,Y,,,,,room,
HAKAdanCH_room_6,2530000,2532E80,1768BF0,176A9D0,2E80,Y,,,,,room,
ice_doukutu_scene,2533000,25445F0,176A9D0,1776700,115F0,Y,,,,,scene,
ice_doukutu_room_0,2545000,254D660,1776700,177B390,8660,Y,,,,,room,
ice_doukutu_room_1,254E000,255A540,177B390,1782820,C540,Y,,,,,room,
ice_doukutu_room_2,255B000,2560AF0,1782820,17866B0,5AF0,Y,,,,,room,
ice_doukutu_room_3,2561000,2569080,17866B0,178B4C0,8080,Y,,,,,room,
ice_doukutu_room_4,256A000,2571670,178B4C0,17901E0,7670,Y,,,,,room,
ice_doukutu_room_5,2572000,257A890,17901E0,1795190,8890,Y,,,,,room,
ice_doukutu_room_6,257B000,257F260,1795190,1797950,4260,Y,,,,,room,
ice_doukutu_room_7,2580000,25858F0,1797950,179A580,58F0,Y,,,,,room,
ice_doukutu_room_8,2586000,2587950,179A580,179B220,1950,Y,,,,,room,
ice_doukutu_room_9,2588000,2590650,179B220,179F710,8650,Y,,,,,room,
ice_doukutu_room_10,2591000,25953E0,179F710,17A26B0,43E0,Y,,,,,room,
ice_doukutu_room_11,2596000,259B900,17A26B0,17A59B0,5900,Y,,,,,room,
men_scene,259C000,25AD530,17A59B0,17AF2F0,11530,Y,,,,,scene,
men_room_0,25AE000,25BDF90,17AF2F0,17B7130,FF90,Y,,,,,room,
men_room_1,25BE000,25C7290,17B7130,17BBB70,9290,Y,,,,,room,
men_room_2,25C8000,25CCF80,17BBB70,17BDD80,4F80,Y,,,,,room,
men_room_3,25CD000,25D4C20,17BDD80,17C1DE0,7C20,Y,,,,,room,
men_room_4,25D5000,25DF150,17C1DE0,17C7A50,A150,Y,,,,,room,
men_room_5,25E0000,25E50E0,17C7A50,17CA880,50E0,Y,,,,,room,
men_room_6,25E6000,25EDF40,17CA880,17CEC90,7F40,Y,,,,,room,
men_room_7,25EE000,25F6330,17CEC90,17D34A0,8330,Y,,,,,room,
men_room_8,25F7000,25FF210,17D34A0,17D6200,8210,Y,,,,,room,
men_room_9,2600000,26038F0,17D6200,17D7DF0,38F0,Y,,,,,room,
men_room_10,2604000,2609C60,17D7DF0,17DB1C0,5C60,Y,,,,,room,
ganontika_scene,260A000,262B7C0,17DB1C0,17EC580,217C0,Y,,,,,scene,
