makerom,0,4192,0,0
boot,4192,31056,4192,0
dmadata,31056,55488,31056,0
Audiobank,55488,235136,55488,0
Audioseq,235136,561408,235136,0
Audiotable,561408,5088400,561408,0
link_animetion,5088400,7602368,5088400,0
icon_item_static,7606272,8170656,7602368,0
icon_item_24_static,8171520,8217600,8166752,0
icon_item_field_static,8220672,8268080,8212832,8240064
icon_item_dungeon_static,8269824,8277376,8240064,8241632
icon_item_gameover_static,8278016,8293504,8241632,8248352
icon_item_nes_static,8294400,8350848,8248352,8271360
icon_item_ger_static,8351744,8412032,8271360,8293888
icon_item_fra_static,8413184,8475776,8293888,8316704
item_name_static,8478720,8856576,8316704,0
map_name_static,8859648,9065472,8694560,0
do_action_static,9068544,9101952,8900384,0
message_static,9105408,9122176,8933792,0
message_texture_static,9125888,9130496,8950560,0
nes_font_static,9134080,9151872,8955168,0
nes_message_data_static,9154560,9384224,8972960,0
ger_message_data_static,9388032,9632160,9202624,0
fra_message_data_static,9633792,9859856,9446752,0
staff_message_data_static,9863168,9867088,9672816,0
map_grand_static,9867264,9925456,9676736,0
map_i_static,9928704,10903824,9734928,0
map_48x85_static,10907648,11046368,10710048,0
code,11046912,12100912,10848768,11480000
n64dd,12100912,12177856,11480000,11520224
ovl_title,12177856,12180352,11520224,11522208
ovl_select,12180352,12191968,11522208,11529216
ovl_opening,12191968,12192320,11529216,11529520
ovl_file_choose,12192320,12259888,11529520,11568144
ovl_kaleido_scope,12259888,12377648,11568144,11630048
ovl_player_actor,12377648,12535008,11630048,11733232
ovl_map_mark_data,12535008,12562496,11733232,11734176
ovl_En_Test,12562496,12585200,11734176,11747696
ovl_En_GirlA,12585200,12595728,11747696,11752928
ovl_En_Part,12595728,12601376,11752928,11757072
ovl_En_Light,12601376,12604944,11757072,11759568
ovl_En_Door,12604944,12608592,11759568,11762576
ovl_En_Box,12608592,12615552,11762576,11767408
ovl_En_Poh,12615552,12632336,11767408,11778288
ovl_En_Okuta,12632336,12642032,11778288,11785024
ovl_En_Bom,12642032,12645824,11785024,11788016
ovl_En_Wallmas,12645824,12652496,11788016,11792528
ovl_En_Dodongo,12652496,12664176,11792528,11800528
ovl_En_Firefly,12664176,12672736,11800528,11806288
ovl_En_Horse,12672736,12722496,11806288,11837008
ovl_En_Arrow,12722496,12728368,11837008,11841232
ovl_En_Elf,12728368,12747248,11841232,11853440
ovl_En_Niw,12747248,12760352,11853440,11862864
ovl_En_Tite,12760352,12772032,11862864,11869712
ovl_En_Reeba,12772032,12778800,11869712,11874576
ovl_En_Peehat,12778800,12792880,11874576,11883488
ovl_En_Holl,12792880,12796928,11883488,11886464
ovl_En_Scene_Change,12796928,12797232,11886464,11886704
