File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Arrow,E48D60,E4B030,CB5700,CB6FB0,22D0,Y,808898F0,8088BBC0,22D0,0,actor,F
ovl_En_Elf,E4B030,E4FB80,CB6FB0,CBA310,4B50,Y,8088BBC0,80890710,4B50,0,actor,10
ovl_En_Niw,E4FB80,E52310,CBA310,CBC070,2790,Y,80890710,80892EA0,2790,0,actor,11
ovl_En_Tite,E52310,E55A50,CBC070,CBE5B0,3740,Y,80892EA0,808965E0,3740,0,actor,12
ovl_En_Peehat,E55A50,E58480,CBE5B0,CC02D0,2A30,Y,808965E0,80899010,2A30,0,actor,14
ovl_En_Holl,E58480,E59200,CC02D0,CC0D10,D80,Y,80899010,80899D90,D80,0,actor,18
ovl_En_Dinofos,E59200,E5D400,CC0D10,CC38B0,4200,Y,80899D90,8089DF90,4200,0,actor,19
ovl_En_Hata,E5D400,E5D8B0,CC38B0,CC3CE0,4B0,Y,8089DF90,8089E440,4B0,0,actor,1A
ovl_En_Zl1,E5D8B0,E5D940,CC3CE0,CC3D40,90,Y,8089E440,8089E4D0,90,0,actor,1B
ovl_En_Viewer,E5D940,E5DFF0,CC3D40,CC4230,6B0,Y,8089E4D0,8089EB90,6C0,10,actor,1C
ovl_En_Bubble,E5DFF0,E5F400,CC4230,CC5170,1410,Y,8089EB90,8089FFA0,1410,0,actor,1D
ovl_Door_Shutter,E5F400,E60FE0,CC5170,CC6590,1BE0,Y,8089FFA0,808A1B80,1BE0,0,actor,1E
ovl_En_Boom,E60FE0,E61CC0,CC6590,CC7090,CE0,Y,808A1B80,808A2860,CE0,0,actor,20
ovl_En_Torch2,E61CC0,E62180,CC7090,CC74B0,4C0,Y,808A2860,808A2D20,4C0,0,actor,21
ovl_En_Minifrog,E62180,E63B60,CC74B0,CC8740,19E0,Y,808A2D20,808A4700,19E0,0,actor,22
ovl_En_St,E63B60,E66440,CC8740,CCA400,28E0,Y,808A4700,808A6FE0,28E0,0,actor,24
ovl_Obj_Wturn,E66440,E66940,CCA400,CCA7F0,500,Y,808A6FE0,808A74E0,500,0,actor,27
ovl_En_River_Sound,E66940,E66BB0,CCA7F0,CCAA30,270,Y,808A74E0,808A7750,270,0,actor,28
ovl_En_Ossan,E66BB0,E6B430,CCAA30,CCD600,4880,Y,808A7750,808ABFD0,4880,0,actor,2A
ovl_En_Famos,E6B430,E6D3D0,CCD600,CCEAD0,1FA0,Y,808ABFD0,808ADF70,1FA0,0,actor,2D
ovl_En_Bombf,E6D3D0,E6E7A0,CCEAD0,CCFA60,13D0,Y,808ADF70,808AF340,13D0,0,actor,2F
ovl_En_Am,E6E7A0,E6FE00,CCFA60,CD0A80,1660,Y,808AF340,808B09A0,1660,0,actor,32
ovl_En_Dekubaba,E6FE00,E73D00,CD0A80,CD33D0,3F00,Y,808B09A0,808B48A0,3F00,0,actor,33
ovl_En_M_Fire1,E73D00,E73E90,CD33D0,CD3520,190,Y,808B48A0,808B4A30,190,0,actor,34
ovl_En_M_Thunder,E73E90,E75E30,CD3520,CD49B0,1FA0,Y,808B4A30,808B69D0,1FA0,0,actor,35
ovl_Bg_Breakwall,E75E30,E76F60,CD49B0,CD55A0,1130,Y,808B69D0,808B7B00,1130,0,actor,36
ovl_Door_Warp1,E76F60,E7AAD0,CD55A0,CD7C50,3B70,Y,808B7B00,808BB680,3B80,10,actor,38
ovl_Obj_Syokudai,E7AAD0,E7B8A0,CD7C50,CD8780,DD0,Y,808BB680,808BC460,DE0,10,actor,39
ovl_Item_B_Heart,E7B8A0,E7BC90,CD8780,CD8AB0,3F0,Y,808BC460,808BC850,3F0,0,actor,3A
ovl_En_Dekunuts,E7BC90,E7DCD0,CD8AB0,CDA030,2040,Y,808BC850,808BE890,2040,0,actor,3B
ovl_En_Bbfall,E7DCD0,E7FAE0,CDA030,CDB730,1E10,Y,808BE890,808C06A0,1E10,0,actor,3C
ovl_Arms_Hook,E7FAE0,E807F0,CDB730,CDC190,D10,Y,808C06A0,808C13B0,D10,0,actor,3D
ovl_En_Bb,E807F0,E82500,CDC190,CDD740,1D10,Y,808C13B0,808C30C0,1D10,0,actor,3E
ovl_Bg_Keikoku_Spr,E82500,E826B0,CDD740,CDD8B0,1B0,Y,808C30C0,808C3270,1B0,0,actor,3F
ovl_En_Wood02,E826B0,E83A10,CDD8B0,CDE7F0,1360,Y,808C3270,808C45E0,1370,10,actor,41
ovl_En_Death,E83A10,E88B40,CDE7F0,CE2070,5130,Y,808C45E0,808C9710,5130,0,actor,43
ovl_En_Minideath,E88B40,E8ACE0,CE2070,CE3810,21A0,Y,808C9710,808CB8C0,21B0,10,actor,44
ovl_En_Vm,E8ACE0,E8C1C0,CE3810,CE47F0,14E0,Y,808CB8C0,808CCDA0,14E0,0,actor,47
