File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Bg_Gnd_Soulmeiro,C49B10,C4A400,C49B10,0,8F0,N,8087ADC0,8087B6B0,8F0,0,actor,1B5
ovl_Bg_Haka,C4A400,C4AB40,C4A400,0,740,N,8087B6B0,8087BDF0,740,0,actor,9D
ovl_Bg_Haka_Gate,C4AB40,C4BD00,C4AB40,0,11C0,N,8087BDF0,8087CFC0,11D0,10,actor,F7
ovl_Bg_Haka_Huta,C4BD00,C4C780,C4BD00,0,A80,N,8087CFC0,8087DA40,A80,0,actor,BD
ovl_Bg_Haka_Megane,C4C780,C4CB70,C4C780,0,3F0,N,8087DA40,8087DE30,3F0,0,actor,AE
ovl_Bg_Haka_MeganeBG,C4CB70,C4D220,C4CB70,0,6B0,N,8087DE30,8087E4E0,6B0,0,actor,AF
ovl_Bg_Haka_Sgami,C4D220,C4DE40,C4D220,0,C20,N,8087E4E0,8087F100,C20,0,actor,B1
ovl_Bg_Haka_Ship,C4DE40,C4E9E0,C4DE40,0,BA0,N,8087F100,8087FCA0,BA0,0,actor,B0
ovl_Bg_Haka_Trap,C4E9E0,C4FF90,C4E9E0,0,15B0,N,8087FCA0,80881250,15B0,0,actor,BC
ovl_Bg_Haka_Tubo,C4FF90,C50A40,C4FF90,0,AB0,N,80881250,80881D00,AB0,0,actor,BB
ovl_Bg_Haka_Water,C50A40,C51300,C50A40,0,8C0,N,80881D00,808825C0,8C0,0,actor,D7
ovl_Bg_Haka_Zou,C51300,C524D0,C51300,0,11D0,N,808825C0,80883790,11D0,0,actor,BE
ovl_Bg_Heavy_Block,C524D0,C53EE0,C524D0,0,1A10,N,80883790,808851A0,1A10,0,actor,92
ovl_Bg_Hidan_Curtain,C53EE0,C54B60,C53EE0,0,C80,N,808851A0,80885E20,C80,0,actor,49
ovl_Bg_Hidan_Dalm,C54B60,C553A0,C54B60,0,840,N,80885E20,80886660,840,0,actor,40
ovl_Bg_Hidan_Firewall,C553A0,C55B80,C553A0,0,7E0,N,80886660,80886E40,7E0,0,actor,C
ovl_Bg_Hidan_Fslift,C55B80,C56030,C55B80,0,4B0,N,80886E40,808872F0,4B0,0,actor,4E
ovl_Bg_Hidan_Fwbig,C56030,C56D80,C56030,0,D50,N,808872F0,80888040,D50,0,actor,8D
ovl_Bg_Hidan_Hamstep,C56D80,C57E70,C56D80,0,10F0,N,80888040,80889130,10F0,0,actor,71
ovl_Bg_Hidan_Hrock,C57E70,C586A0,C57E70,0,830,N,80889130,80889960,830,0,actor,41
ovl_Bg_Hidan_Kousi,C586A0,C58D60,C586A0,0,6C0,N,80889960,8088A020,6C0,0,actor,6F
ovl_Bg_Hidan_Kowarerukabe,C58D60,C59DC0,C58D60,0,1060,N,8088A020,8088B080,1060,0,actor,CF
ovl_Bg_Hidan_Rock,C59DC0,C5AF40,C59DC0,0,1180,N,8088B080,8088C200,1180,0,actor,43
ovl_Bg_Hidan_Rsekizou,C5AF40,C5BC00,C5AF40,0,CC0,N,8088C200,8088CEC0,CC0,0,actor,44
ovl_Bg_Hidan_Sekizou,C5BC00,C5D110,C5BC00,0,1510,N,8088CEC0,8088E3D0,1510,0,actor,45
ovl_Bg_Hidan_Sima,C5D110,C5E100,C5D110,0,FF0,N,8088E3D0,8088F3C0,FF0,0,actor,46
ovl_Bg_Hidan_Syoku,C5E100,C5E550,C5E100,0,450,N,8088F3C0,8088F810,450,0,actor,47
ovl_Bg_Ice_Objects,C5E550,C5F480,C5E550,0,F30,N,8088F810,80890740,F30,0,actor,D6
ovl_Bg_Ice_Shelter,C5F480,C60800,C5F480,0,1380,N,80890740,80891AC0,1380,0,actor,EF
ovl_Bg_Ice_Shutter,C60800,C60C60,C60800,0,460,N,80891AC0,80891F20,460,0,actor,1C8
ovl_Bg_Ice_Turara,C60C60,C61480,C60C60,0,820,N,80891F20,80892740,820,0,actor,1C7
ovl_Bg_Ingate,C61480,C618A0,C61480,0,420,N,80892740,80892B60,420,0,actor,140
ovl_Bg_Jya_1flift,C618A0,C62000,C618A0,0,760,N,80892B60,808932C0,760,0,actor,18E
ovl_Bg_Jya_Amishutter,C62000,C62420,C62000,0,420,N,808932C0,808936E0,420,0,actor,15A
ovl_Bg_Jya_Bigmirror,C62420,C62EE0,C62420,0,AC0,N,808936E0,808941A0,AC0,0,actor,158
ovl_Bg_Jya_Block,C62EE0,C631E0,C62EE0,0,300,N,808941A0,808944A0,300,0,actor,1D5
ovl_Bg_Jya_Bombchuiwa,C631E0,C63EE0,C631E0,0,D00,N,808944A0,808951A0,D00,0,actor,159
ovl_Bg_Jya_Bombiwa,C63EE0,C64630,C63EE0,0,750,N,808951A0,808958F0,750,0,actor,15B
ovl_Bg_Jya_Cobra,C64630,C666B0,C64630,0,2080,N,808958F0,80897970,2080,0,actor,FC
ovl_Bg_Jya_Goroiwa,C666B0,C66E00,C666B0,0,750,N,80897970,808980C0,750,0,actor,F9
ovl_Bg_Jya_Haheniron,C66E00,C675E0,C66E00,0,7E0,N,808980C0,808988A0,7E0,0,actor,18F
ovl_Bg_Jya_Ironobj,C675E0,C68480,C675E0,0,EA0,N,808988A0,80899740,EA0,0,actor,169
ovl_Bg_Jya_Kanaami,C68480,C688E0,C68480,0,460,N,80899740,80899BA0,460,0,actor,FD
ovl_Bg_Jya_Lift,C688E0,C68E70,C688E0,0,590,N,80899BA0,8089A130,590,0,actor,157
ovl_Bg_Jya_Megami,C68E70,C6A180,C68E70,0,1310,N,8089A130,8089B440,1310,0,actor,156
ovl_Bg_Jya_Zurerukabe,C6A180,C6A9B0,C6A180,0,830,N,8089B440,8089BC70,830,0,actor,FA
ovl_Bg_Menkuri_Eye,C6A9B0,C6AEE0,C6A9B0,0,530,N,8089BC70,8089C1B0,540,10,actor,62
ovl_Bg_Menkuri_Kaiten,C6AEE0,C6B060,C6AEE0,0,180,N,8089C1B0,8089C330,180,0,actor,61
ovl_Bg_Menkuri_Nisekabe,C6B060,C6B1B0,C6B060,0,150,N,8089C330,8089C480,150,0,actor,1CD
ovl_Bg_Mizu_Bwall,C6B1B0,C6C960,C6B1B0,0,17B0,N,8089C480,8089DC30,17B0,0,actor,1BA
ovl_Bg_Mizu_Movebg,C6C960,C6DB70,C6C960,0,1210,N,8089DC30,8089EE50,1220,10,actor,64
ovl_Bg_Mizu_Shutter,C6DB70,C6E400,C6DB70,0,890,N,8089EE50,8089F6E0,890,0,actor,1BB
ovl_Bg_Mizu_Uzu,C6E400,C6E5D0,C6E400,0,1D0,N,8089F6E0,8089F8B0,1D0,0,actor,D4
ovl_Bg_Mizu_Water,C6E5D0,C6F4A0,C6E5D0,0,ED0,N,8089F8B0,808A0780,ED0,0,actor,65
ovl_Bg_Mjin,C6F4A0,C6F8E0,C6F4A0,0,440,N,808A0780,808A0BC0,440,0,actor,6E
ovl_Bg_Mori_Bigst,C6F8E0,C70520,C6F8E0,0,C40,N,808A0BC0,808A1800,C40,0,actor,86
ovl_Bg_Mori_Elevator,C70520,C71280,C70520,0,D60,N,808A1800,808A2560,D60,0,actor,87
ovl_Bg_Mori_Hashigo,C71280,C71D80,C71280,0,B00,N,808A2560,808A3060,B00,0,actor,E2
ovl_Bg_Mori_Hashira4,C71D80,C724E0,C71D80,0,760,N,808A3060,808A37D0,770,10,actor,E3
ovl_Bg_Mori_Hineri,C724E0,C73350,C724E0,0,E70,N,808A37D0,808A4640,E70,0,actor,68
ovl_Bg_Mori_Idomizu,C73350,C73AD0,C73350,0,780,N,808A4640,808A4DC0,780,0,actor,E4
ovl_Bg_Mori_Kaitenkabe,C73AD0,C74280,C73AD0,0,7B0,N,808A4DC0,808A5570,7B0,0,actor,88
ovl_Bg_Mori_Rakkatenjo,C74280,C74F20,C74280,0,CA0,N,808A5570,808A6210,CA0,0,actor,89
ovl_Bg_Po_Event,C74F20,C76DB0,C74F20,0,1E90,N,808A6210,808A80B0,1EA0,10,actor,93
ovl_Bg_Po_Syokudai,C76DB0,C777E0,C76DB0,0,A30,N,808A80B0,808A8AE0,A30,0,actor,105
ovl_Bg_Pushbox,C777E0,C77B50,C777E0,0,370,N,808A8AE0,808A8E50,370,0,actor,2C
ovl_Bg_Relay_Objects,C77B50,C782E0,C77B50,0,790,N,808A8E50,808A95E0,790,0,actor,123
ovl_Bg_Spot00_Break,C782E0,C78480,C782E0,0,1A0,N,808A95E0,808A9780,1A0,0,actor,194
ovl_Bg_Spot00_Hanebasi,C78480,C796C0,C78480,0,1240,N,808A9780,808AA9C0,1240,0,actor,4A
ovl_Bg_Spot01_Fusya,C796C0,C799E0,C796C0,0,320,N,808AA9C0,808AACE0,320,0,actor,102
ovl_Bg_Spot01_Idohashira,C799E0,C7A7E0,C799E0,0,E00,N,808AACE0,808ABAE0,E00,0,actor,103
ovl_Bg_Spot01_Idomizu,C7A7E0,C7AB80,C7A7E0,0,3A0,N,808ABAE0,808ABE80,3A0,0,actor,104
ovl_Bg_Spot01_Idosoko,C7AB80,C7AE40,C7AB80,0,2C0,N,808ABE80,808AC140,2C0,0,actor,145
