makerom,0,4192,0,0
boot,4192,110224,4192,0
dmadata,110224,135264,110224,0
Audiobank,135264,291920,135264,0
Audioseq,291920,624848,291920,0
Audiotable,624848,6164544,624848,0
kanji,6164544,6673216,6164544,0
link_animetion,6676480,9857024,6673216,0
icon_item_static_old,9859072,10473152,9859072,0
icon_item_24_static_old,10473472,10503936,10473472,0
icon_item_field_static,10506240,10590960,9853760,9895520
icon_item_dungeon_static,10592256,10611584,9895520,9900544
icon_item_gameover_static,10612736,10625792,9900544,9906432
icon_item_jpn_static,10629120,10660352,9906432,9919968
icon_item_vtx_static,10661888,10662624,9919968,9920208
map_i_static,10665984,10670864,9920208,0
map_grand_static,10670864,10708576,9925088,0
item_name_static,10708576,10765040,9962800,0
map_name_static,10765040,10771472,10019264,0
icon_item_static_test,10771472,11054784,10025696,0
icon_item_24_static_test,11054784,11073408,10309008,0
schedule_dma_static_old,11073408,11119008,11073408,0
schedule_dma_static_test,11120640,11147792,10327632,0
schedule_static,11147792,11174112,10354784,10363584
story_static,11177984,11332608,10363584,10475360
do_action_static,11333632,11349760,10475360,0
message_static,11350016,11370880,10491488,0
message_texture_static,11374592,11379200,10512352,0
nes_font_static,11382784,11402752,10516960,0
message_data_static,11403264,11836128,10536928,0
staff_message_data_static,11837440,11841120,10969792,0
code,11841536,13135152,10973472,11745520
ovl_title,13135152,13137328,11745520,11747152
ovl_select,13137328,13150864,11747152,11755152
ovl_opening,13150864,13151408,11755152,11755632
ovl_file_choose,13151408,13220240,11755632,11794496
ovl_daytelop,13220240,13224832,11794496,11796368
ovl_kaleido_scope,13224832,13308416,11796368,11846592
ovl_Player_Actor,13308416,13525664,11846592,11993104
ovl_En_Test,13525664,13528992,11993104,11995808
ovl_En_GirlA,13528992,13535904,11995808,11999072
ovl_En_Part,13535904,13537472,11999072,12000432
ovl_En_Light,13537472,13541168,12000432,12003008
ovl_En_Door,13541168,13546224,12003008,12006992
ovl_En_Box,13546224,13554864,12006992,12013296
ovl_En_Pametfrog,13554864,13571392,12013296,12024192
ovl_En_Okuta,13571392,13583568,12024192,12032704
ovl_En_Bom,13583568,13598064,12032704,12042080
ovl_En_Wallmas,13598064,13605840,12042080,12047584
ovl_En_Dodongo,13605840,13618256,12047584,12056352
ovl_En_Firefly,13618256,13626512,12056352,12062064
ovl_En_Horse,13626512,13686688,12062064,12097280
ovl_En_Arrow,13686688,13695600,12097280,12103616
ovl_En_Elf,13695600,13714880,12103616,12116768
ovl_En_Niw,13714880,13725008,12116768,12124288
ovl_En_Tite,13725008,13739152,12124288,12133824
ovl_En_Peehat,13739152,13749952,12133824,12141264
ovl_En_Holl,13749952,13753408,12141264,12143888
ovl_En_Dinofos,13753408,13770304,12143888,12155056
ovl_En_Hata,13770304,13771504,12155056,12156128
ovl_En_Zl1,13771504,13771648,12156128,12156224
ovl_En_Viewer,13771648,13773360,12156224,12157488
ovl_En_Bubble,13773360,13778496,12157488,12161392
ovl_Door_Shutter,13778496,13785632,12161392,12166544
ovl_En_Boom,13785632,13788928,12166544,12169360
ovl_En_Torch2,13788928,13790144,12169360,12170416
ovl_En_Minifrog,13790144,13796768,12170416,12175152
ovl_En_St,13796768,13807232,12175152,12182512
ovl_Obj_Wturn,13807232,13808512,12182512,12183520
ovl_En_River_Sound,13808512,13809136,12183520,12184096
ovl_En_Ossan,13809136,13827696,12184096,12195312
ovl_En_Famos,13827696,13835792,12195312,12200640
ovl_En_Bombf,13835792,13840864,12200640,12204624
ovl_En_Am,13840864,13846592,12204624,12208752
ovl_En_Dekubaba,13846592,13862720,12208752,12219312
ovl_En_M_Fire1,13862720,13863120,12219312,12219648
ovl_En_M_Thunder,13863120,13871216,12219648,12224912
ovl_Bg_Breakwall,13871216,13875616,12224912,12227968
ovl_Door_Warp1,13875616,13890832,12227968,12237888
ovl_Obj_Syokudai,13890832,13894368,12237888,12240752
ovl_Item_B_Heart,13894368,13895376,12240752,12241568
ovl_En_Dekunuts,13895376,13903632,12241568,12247072
ovl_En_Bbfall,13903632,13911328,12247072,12252960
ovl_Arms_Hook,13911328,13914672,12252960,12255616
ovl_En_Bb,13914672,13922112,12255616,12261168
ovl_Bg_Keikoku_Spr,13922112,13922544,12261168,12261536
ovl_En_Wood02,13922544,13927504,12261536,12265440
ovl_En_Death,13927504,13948288,12265440,12279888
ovl_En_Minideath,13948288,13956896,12279888,12285952
ovl_En_Vm,13956896,13962240,12285952,12290016
ovl_Demo_Effect,13962240,13965584,12290016,12292736
ovl_Demo_Kankyo,13965584,13974336,12292736,12298448
ovl_En_Floormas,13974336,13988576,12298448,12307440
ovl_En_Rd,13988576,14002704,12307440,12315856
ovl_Bg_F40_Flift,14002704,14003600,12315856,12316576
ovl_Obj_Mure,14003600,14007808,12316576,12319520
ovl_En_Sw,14007808,14021440,12319520,12329088
ovl_Object_Kankyo,14021440,14031472,12329088,12335936
ovl_En_Horse_Link_Child,14031472,14038608,12335936,12340176
ovl_Door_Ana,14038608,14040288,12340176,12341520
ovl_En_Encount1,14040288,14041840,12341520,12342800
ovl_Demo_Tre_Lgt,14041840,14043664,12342800,12344304
ovl_En_Encount2,14043664,14046352,12344304,12346544
ovl_En_Fire_Rock,14046352,14046496,12346544,12346640
ovl_Bg_Ctower_Rot,14046496,14047920,12346640,12347776
ovl_Mir_Ray,14047920,14054304,12347776,12352960
ovl_En_Sb,14054304,14058608,12352960,12355984
ovl_En_Bigslime,14058608,14108320,12355984,12387296
ovl_En_Karebaba,14108320,14116176,12387296,12392704
