File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Obj_Kinoko,100E7A0,100EB90,D9E040,D9E3F0,3F0,Y,80B95D30,80B96120,3F0,0,actor,23B
ovl_Obj_Yasi,100EB90,100EEA0,D9E3F0,D9E6C0,310,Y,80B96120,80B96430,310,0,actor,23C
ovl_En_Tanron1,100EEA0,1010870,D9E6C0,D9F730,19D0,Y,80B96430,80B97E00,19D0,0,actor,23D
ovl_En_Tanron2,1010870,10124F0,D9F730,DA0BF0,1C80,Y,80B97E00,80B99BD0,1DD0,150,actor,23E
ovl_En_Tanron3,10124F0,1013830,DA0BF0,DA1AE0,1340,Y,80B99BD0,80B9AF10,1340,0,actor,23F
ovl_Obj_Chan,1013830,1014BE0,DA1AE0,DA2B60,13B0,Y,80B9AF10,80B9C2D0,13C0,10,actor,240
ovl_En_Zos,1014BE0,10169C0,DA2B60,DA3E70,1DE0,Y,80B9C2D0,80B9E0B0,1DE0,0,actor,241
ovl_En_S_Goro,10169C0,1019CF0,DA3E70,DA5DB0,3330,Y,80B9E0B0,80BA13E0,3330,0,actor,242
ovl_En_Nb,1019CF0,101B840,DA5DB0,DA70A0,1B50,Y,80BA13E0,80BA2F30,1B50,0,actor,243
ovl_En_Ja,101B840,101D8C0,DA70A0,DA86C0,2080,Y,80BA2F30,80BA4FB0,2080,0,actor,244
ovl_Bg_F40_Block,101D8C0,101E6F0,DA86C0,DA9030,E30,Y,80BA4FB0,80BA5DE0,E30,0,actor,245
ovl_Bg_F40_Switch,101E6F0,101EE60,DA9030,DA9610,770,Y,80BA5DE0,80BA6560,780,10,actor,246
ovl_En_Po_Composer,101EE60,1020B20,DA9610,DAA940,1CC0,Y,80BA6560,80BA8220,1CC0,0,actor,247
ovl_En_Guruguru,1020B20,1021A00,DAA940,DAB4E0,EE0,Y,80BA8220,80BA9100,EE0,0,actor,248
ovl_Oceff_Wipe5,1021A00,1023190,DAB4E0,DACC00,1790,Y,80BA9100,80BAA8A0,17A0,10,actor,249
ovl_En_Stone_heishi,1023190,10244C0,DACC00,DADA80,1330,Y,80BAA8A0,80BABBD0,1330,0,actor,24A
ovl_Oceff_Wipe6,10244C0,1024B10,DADA80,DADFA0,650,Y,80BABBD0,80BAC220,650,0,actor,24B
ovl_En_Scopenuts,1024B10,1026F20,DADFA0,DAF890,2410,Y,80BAC220,80BAE630,2410,0,actor,24C
ovl_En_Scopecrow,1026F20,1027BD0,DAF890,DB0270,CB0,Y,80BAE630,80BAF2E0,CB0,0,actor,24D
ovl_Oceff_Wipe7,1027BD0,1028A30,DB0270,DB09C0,E60,Y,80BAF2E0,80BB0150,E70,10,actor,24E
ovl_Eff_Kamejima_Wave,1028A30,10290D0,DB09C0,DB0EE0,6A0,Y,80BB0150,80BB0800,6B0,10,actor,24F
ovl_En_Hg,10290D0,102A1B0,DB0EE0,DB1A90,10E0,Y,80BB0800,80BB18E0,10E0,0,actor,250
ovl_En_Hgo,102A1B0,102B0E0,DB1A90,DB2590,F30,Y,80BB18E0,80BB2810,F30,0,actor,251
ovl_En_Zov,102B0E0,102C930,DB2590,DB3690,1850,Y,80BB2810,80BB4060,1850,0,actor,252
ovl_En_Ah,102C930,102DF90,DB3690,DB45C0,1660,Y,80BB4060,80BB56C0,1660,0,actor,253
ovl_Obj_Hgdoor,102DF90,102E620,DB45C0,DB4AB0,690,Y,80BB56C0,80BB5D50,690,0,actor,254
ovl_Bg_Ikana_Bombwall,102E620,102F2C0,DB4AB0,DB5380,CA0,Y,80BB5D50,80BB69F0,CA0,0,actor,255
ovl_Bg_Ikana_Ray,102F2C0,102F590,DB5380,DB55B0,2D0,Y,80BB69F0,80BB6CC0,2D0,0,actor,256
ovl_Bg_Ikana_Shutter,102F590,102FD00,DB55B0,DB5A10,770,Y,80BB6CC0,80BB7430,770,0,actor,257
ovl_Bg_Haka_Bombwall,102FD00,1030480,DB5A10,DB6020,780,Y,80BB7430,80BB7BB0,780,0,actor,258
ovl_Bg_Haka_Tomb,1030480,1030810,DB6020,DB62E0,390,Y,80BB7BB0,80BB7F40,390,0,actor,259
ovl_En_Sc_Ruppe,1030810,1030E10,DB62E0,DB67D0,600,Y,80BB7F40,80BB8540,600,0,actor,25A
ovl_Bg_Iknv_Doukutu,1030E10,10319B0,DB67D0,DB7040,BA0,Y,80BB8540,80BB90E0,BA0,0,actor,25B
ovl_Bg_Iknv_Obj,10319B0,10321B0,DB7040,DB7610,800,Y,80BB90E0,80BB98E0,800,0,actor,25C
ovl_En_Pamera,10321B0,1034930,DB7610,DB8DE0,2780,Y,80BB98E0,80BBC060,2780,0,actor,25D
ovl_Obj_HsStump,1034930,1034F40,DB8DE0,DB9330,610,Y,80BBC060,80BBC670,610,0,actor,25E
ovl_En_Hidden_Nuts,1034F40,1036170,DB9330,DBA010,1230,Y,80BBC670,80BBD8A0,1230,0,actor,25F
ovl_En_Zow,1036170,1037EE0,DBA010,DBB430,1D70,Y,80BBD8A0,80BBF610,1D70,0,actor,260
ovl_En_Talk,1037EE0,10380A0,DBB430,DBB590,1C0,Y,80BBF610,80BBF7D0,1C0,0,actor,261
ovl_En_Al,10380A0,103A3E0,DBB590,DBCCE0,2340,Y,80BBF7D0,80BC1B10,2340,0,actor,262
ovl_En_Tab,103A3E0,103BB80,DBCCE0,DBDDB0,17A0,Y,80BC1B10,80BC32B0,17A0,0,actor,263
ovl_En_Nimotsu,103BB80,103BF30,DBDDB0,DBE100,3B0,Y,80BC32B0,80BC3660,3B0,0,actor,264
ovl_En_Hit_Tag,103BF30,103C160,DBE100,DBE2E0,230,Y,80BC3660,80BC3890,230,0,actor,265
ovl_En_Ruppecrow,103C160,103DA80,DBE2E0,DBF400,1920,Y,80BC3890,80BC51B0,1920,0,actor,266
ovl_En_Tanron4,103DA80,103E830,DBF400,DBFD70,DB0,Y,80BC51B0,80BC5F60,DB0,0,actor,267
ovl_En_Tanron5,103E830,103FF40,DBFD70,DC0E00,1710,Y,80BC5F60,80BC7670,1710,0,actor,268
ovl_En_Tanron6,103FF40,10400D0,DC0E00,DC0F60,190,Y,80BC7670,80BC7800,190,0,actor,269
