makerom,0,1060,0,0
boot,1060,7170,1060,0
dmadata,7170,D0D0,7170,0
Audiobank,D0D0,38E90,D0D0,0
Audioseq,38E90,88910,38E90,0
Audiotable,88910,4D9CA0,88910,0
link_animetion,4D9CA0,73F8D0,4D9CA0,0
icon_item_static,740000,7C9CA0,73F8D0,0
icon_item_24_static,7CA000,7D5400,7C9570,0
icon_item_field_static,7D6000,7E1930,7D4970,7DB3D0
icon_item_dungeon_static,7E2000,7E3D80,7DB3D0,7DB9F0
icon_item_gameover_static,7E4000,7E7C80,7DB9F0,7DD430
icon_item_nes_static,7E8000,7F5C80,7DD430,7E2E10
icon_item_ger_static,7F6000,804B80,7E2E10,7E8610
icon_item_fra_static,805000,814480,7E8610,7EDF30
item_name_static,815000,871400,7EDF30,0
map_name_static,872000,8A4400,84A330,0
do_action_static,8A5000,8AD280,87C730,0
message_static,8AE000,8B2180,8849B0,0
message_texture_static,8B3000,8B4200,888B30,0
nes_font_static,8B5000,8B9600,889D30,0
nes_message_data_static,8BA000,8F2080,88E330,0
ger_message_data_static,8F3000,92E9D0,8C63B0,0
fra_message_data_static,92F000,9661C0,901D80,0
staff_message_data_static,967000,967F50,938F40,0
map_grand_static,968000,976350,939E90,0
map_48x85_static,977000,998DE0,9481E0,0
map_i_static,999000,A87110,969FC0,0
code,A88000,B8A230,A580D0,AF27E0
ovl_title,B8A230,B8AA80,AF27E0,AF2E20
ovl_select,B8AA80,B8D700,AF2E20,AF4900
ovl_opening,B8D700,B8D860,AF4900,AF4A30
ovl_file_choose,B8D860,B9C470,AF4A30,AFCFD0
ovl_kaleido_scope,B9C470,BB8E30,AFCFD0,B0BEC0
ovl_player_actor,BB8E30,BDF540,B0BEC0,B25210
ovl_map_mark_data,BDF540,BE6020,B25210,B255C0
ovl_En_Test,BE6020,BEB8D0,B255C0,B28A90
ovl_Arms_Hook,BEB8D0,BEC640,B28A90,B29520
ovl_Arrow_Fire,BEC640,BEE520,B29520,B2AFE0
ovl_Arrow_Ice,BEE520,BF0420,B2AFE0,B2C850
ovl_Arrow_Light,BF0420,BF2330,B2C850,B2E150
ovl_Bg_Bdan_Objects,BF2330,BF3600,B2E150,B2EE80
ovl_Bg_Bdan_Switch,BF3600,BF4A30,B2EE80,B2FA30
ovl_Bg_Bom_Guard,BF4A30,BF4C50,B2FA30,B2FC20
ovl_Bg_Bombwall,BF4C50,BF5510,B2FC20,B30300
ovl_Bg_Bowl_Wall,BF5510,BF5E90,B30300,B30B20
ovl_Bg_Breakwall,BF5E90,BF6D00,B30B20,B31680
ovl_Bg_Ddan_Jd,BF6D00,BF7350,B31680,B31B80
ovl_Bg_Ddan_Kd,BF7350,BF7C40,B31B80,B32260
ovl_Bg_Dodoago,BF7C40,BF8980,B32260,B32CC0
ovl_Bg_Dy_Yoseizo,BF8980,BFB770,B32CC0,B34C00
ovl_Bg_Ganon_Otyuka,BFB770,BFDDB0,B34C00,B36920
ovl_Bg_Gate_Shutter,BFDDB0,BFE240,B36920,B36CA0
ovl_Bg_Gjyo_Bridge,BFE240,BFE730,B36CA0,B370D0
ovl_Bg_Gnd_Darkmeiro,BFE730,BFEEF0,B370D0,B37690
ovl_Bg_Gnd_Firemeiro,BFEEF0,BFF440,B37690,B37AF0
ovl_Bg_Gnd_Iceblock,BFF440,C00530,B37AF0,B38630
ovl_Bg_Gnd_Nisekabe,C00530,C006A0,B38630,B38780
ovl_Bg_Gnd_Soulmeiro,C006A0,C00F00,B38780,B38E80
ovl_Bg_Haka,C00F00,C015C0,B38E80,B39430
ovl_Bg_Haka_Gate,C015C0,C02650,B39430,B3A110
ovl_Bg_Haka_Huta,C02650,C030F0,B3A110,B3A970
ovl_Bg_Haka_Megane,C030F0,C034F0,B3A970,B3ACC0
ovl_Bg_Haka_MeganeBG,C034F0,C03BB0,B3ACC0,B3B210
ovl_Bg_Haka_Sgami,C03BB0,C047D0,B3B210,B3BB90
ovl_Bg_Haka_Ship,C047D0,C05220,B3BB90,B3C3C0
ovl_Bg_Haka_Trap,C05220,C067F0,B3C3C0,B3D3D0
ovl_Bg_Haka_Tubo,C067F0,C07210,B3D3D0,B3DC10
ovl_Bg_Haka_Water,C07210,C07A10,B3DC10,B3E1D0
ovl_Bg_Haka_Zou,C07A10,C08C00,B3E1D0,B3EF50
ovl_Bg_Heavy_Block,C08C00,C0A4F0,B3EF50,B40190
ovl_Bg_Hidan_Curtain,C0A4F0,C0AF90,B40190,B409C0
ovl_Bg_Hidan_Dalm,C0AF90,C0B7E0,B409C0,B41020
ovl_Bg_Hidan_Firewall,C0B7E0,C0BF40,B41020,B41660
ovl_Bg_Hidan_Fslift,C0BF40,C0C410,B41660,B41A10
ovl_Bg_Hidan_Fwbig,C0C410,C0D0F0,B41A10,B42470
ovl_Bg_Hidan_Hamstep,C0D0F0,C0DFA0,B42470,B42FA0
ovl_Bg_Hidan_Hrock,C0DFA0,C0E7D0,B42FA0,B43610
ovl_Bg_Hidan_Kousi,C0E7D0,C0ED60,B43610,B43A50
ovl_Bg_Hidan_Kowarerukabe,C0ED60,C0FC40,B43A50,B44420
ovl_Bg_Hidan_Rock,C0FC40,C10D40,B44420,B45100
ovl_Bg_Hidan_Rsekizou,C10D40,C11920,B45100,B459E0
ovl_Bg_Hidan_Sekizou,C11920,C12D70,B459E0,B46950
ovl_Bg_Hidan_Sima,C12D70,C13C70,B46950,B47520
ovl_Bg_Hidan_Syoku,C13C70,C140D0,B47520,B47830
ovl_Bg_Ice_Objects,C140D0,C15010,B47830,B48270
ovl_Bg_Ice_Shelter,C15010,C16250,B48270,B49060
ovl_Bg_Ice_Shutter,C16250,C166C0,B49060,B493C0
ovl_Bg_Ice_Turara,C166C0,C16EF0,B493C0,B49A80
ovl_Bg_Ingate,C16EF0,C17280,B49A80,B49DA0
ovl_Bg_Jya_1flift,C17280,C17910,B49DA0,B4A2A0
ovl_Bg_Jya_Amishutter,C17910,C17CA0,B4A2A0,B4A4F0
ovl_Bg_Jya_Bigmirror,C17CA0,C184F0,B4A4F0,B4AC00
ovl_Bg_Jya_Block,C184F0,C18760,B4AC00,B4AE60
ovl_Bg_Jya_Bombchuiwa,C18760,C192A0,B4AE60,B4B710
ovl_Bg_Jya_Bombiwa,C192A0,C19860,B4B710,B4BBF0
ovl_Bg_Jya_Cobra,C19860,C1B5A0,B4BBF0,B4D170
ovl_Bg_Jya_Goroiwa,C1B5A0,C1BD20,B4D170,B4D7D0
ovl_Bg_Jya_Haheniron,C1BD20,C1C510,B4D7D0,B4DE50
ovl_Bg_Jya_Ironobj,C1C510,C1D2C0,B4DE50,B4E7B0
ovl_Bg_Jya_Kanaami,C1D2C0,C1D670,B4E7B0,B4EAA0
ovl_Bg_Jya_Lift,C1D670,C1DBC0,B4EAA0,B4EEF0
ovl_Bg_Jya_Megami,C1DBC0,C1EDB0,B4EEF0,B4FDD0
ovl_Bg_Jya_Zurerukabe,C1EDB0,C1F460,B4FDD0,B50320
ovl_Bg_Menkuri_Eye,C1F460,C1F8F0,B50320,B50710
ovl_Bg_Menkuri_Kaiten,C1F8F0,C1FA80,B50710,B50870
ovl_Bg_Menkuri_Nisekabe,C1FA80,C1FBD0,B50870,B50990
ovl_Bg_Mizu_Bwall,C1FBD0,C210A0,B50990,B51760
ovl_Bg_Mizu_Movebg,C210A0,C22220,B51760,B52440
ovl_Bg_Mizu_Shutter,C22220,C22A20,B52440,B52A80
ovl_Bg_Mizu_Uzu,C22A20,C22BF0,B52A80,B52C00
ovl_Bg_Mizu_Water,C22BF0,C238C0,B52C00,B53500
ovl_Bg_Mjin,C238C0,C23CB0,B53500,B53860
ovl_Bg_Mori_Bigst,C23CB0,C245E0,B53860,B53ED0
ovl_Bg_Mori_Elevator,C245E0,C250D0,B53ED0,B54620
ovl_Bg_Mori_Hashigo,C250D0,C25990,B54620,B54CA0
ovl_Bg_Mori_Hashira4,C25990,C25F10,B54CA0,B550F0
ovl_Bg_Mori_Hineri,C25F10,C26C60,B550F0,B55AD0
ovl_Bg_Mori_Idomizu,C26C60,C272A0,B55AD0,B55FC0
ovl_Bg_Mori_Kaitenkabe,C272A0,C27910,B55FC0,B56510
ovl_Bg_Mori_Rakkatenjo,C27910,C28290,B56510,B56BD0
ovl_Bg_Po_Event,C28290,C2A0C0,B56BD0,B58220
ovl_Bg_Po_Syokudai,C2A0C0,C2AA30,B58220,B589D0
ovl_Bg_Pushbox,C2AA30,C2AD30,B589D0,B58C60
ovl_Bg_Relay_Objects,C2AD30,C2B4E0,B58C60,B59280
ovl_Bg_Spot00_Break,C2B4E0,C2B680,B59280,B593F0
ovl_Bg_Spot00_Hanebasi,C2B680,C2C790,B593F0,B5A1B0
ovl_Bg_Spot01_Fusya,C2C790,C2CA30,B5A1B0,B5A400
ovl_Bg_Spot01_Idohashira,C2CA30,C2D630,B5A400,B5AD30
ovl_Bg_Spot01_Idomizu,C2D630,C2D950,B5AD30,B5B000
ovl_Bg_Spot01_Idosoko,C2D950,C2DB60,B5B000,B5B1C0
ovl_Bg_Spot01_Objects2,C2DB60,C2E020,B5B1C0,B5B5D0
ovl_Bg_Spot02_Objects,C2E020,C2F380,B5B5D0,B5C3B0
ovl_Bg_Spot03_Taki,C2F380,C2FCA0,B5C3B0,B5CA90
ovl_Bg_Spot05_Soko,C2FCA0,C2FFC0,B5CA90,B5CD20
ovl_Bg_Spot06_Objects,C2FFC0,C313C0,B5CD20,B5DC30
ovl_Bg_Spot07_Taki,C313C0,C319B0,B5DC30,B5E0A0
ovl_Bg_Spot08_Bakudankabe,C319B0,C32050,B5E0A0,B5E650
ovl_Bg_Spot08_Iceblock,C32050,C33090,B5E650,B5F1F0
ovl_Bg_Spot09_Obj,C33090,C335B0,B5F1F0,B5F5C0
ovl_Bg_Spot11_Bakudankabe,C335B0,C33BF0,B5F5C0,B5FB20
ovl_Bg_Spot11_Oasis,C33BF0,C34320,B5FB20,B60150
ovl_Bg_Spot12_Gate,C34320,C34730,B60150,B60460
ovl_Bg_Spot12_Saku,C34730,C34BF0,B60460,B60820
ovl_Bg_Spot15_Rrbox,C34BF0,C359D0,B60820,B61230
ovl_Bg_Spot15_Saku,C359D0,C35D10,B61230,B61500
ovl_Bg_Spot16_Bombstone,C35D10,C37260,B61500,B625E0
ovl_Bg_Spot16_Doughnut,C37260,C37820,B625E0,B62AB0
ovl_Bg_Spot17_Bakudankabe,C37820,C37F10,B62AB0,B63090
ovl_Bg_Spot17_Funen,C37F10,C38160,B63090,B632A0
ovl_Bg_Spot18_Basket,C38160,C39150,B632A0,B63EB0
ovl_Bg_Spot18_Futa,C39150,C392F0,B63EB0,B64010
ovl_Bg_Spot18_Obj,C392F0,C39BC0,B64010,B64660
ovl_Bg_Spot18_Shutter,C39BC0,C3A110,B64660,B64A80
ovl_Bg_Sst_Floor,C3A110,C3A670,B64A80,B64F70
ovl_Bg_Toki_Hikari,C3A670,C3B410,B64F70,B657A0
ovl_Bg_Toki_Swd,C3B410,C3CA60,B657A0,B661E0
ovl_Bg_Treemouth,C3CA60,C3E0C0,B661E0,B66DE0
ovl_Bg_Umajump,C3E0C0,C3E250,B66DE0,B66F50
ovl_Bg_Vb_Sima,C3E250,C3E970,B66F50,B675A0
ovl_Bg_Ydan_Hasi,C3E970,C3F120,B675A0,B67BC0
ovl_Bg_Ydan_Maruta,C3F120,C3F800,B67BC0,B68140
ovl_Bg_Ydan_Sp,C3F800,C40F20,B68140,B69220
ovl_Bg_Zg,C40F20,C41370,B69220,B695A0
ovl_Boss_Dodongo,C41370,C4AE70,B695A0,B6F870
ovl_Boss_Fd,C4AE70,C521D0,B6F870,B74570
ovl_Boss_Fd2,C521D0,C55F00,B74570,B770D0
ovl_Boss_Ganon,C55F00,C781B0,B770D0,B8C800
ovl_Boss_Ganon2,C781B0,C89500,B8C800,B96DB0
ovl_Boss_Ganondrof,C89500,C8E290,B96DB0,B9A120
ovl_Boss_Goma,C8E290,C94230,B9A120,B9DB30
ovl_Boss_Mo,C94230,C9FD00,B9DB30,BA5D50
ovl_Boss_Sst,C9FD00,CAC290,BA5D50,BAD8B0
ovl_Boss_Tw,CAC290,CBF3E0,BAD8B0,BB9EA0
ovl_Boss_Va,CBF3E0,CCDC70,BB9EA0,BC34D0
ovl_Demo_6K,CCDC70,CD09D0,BC34D0,BC5620
ovl_Demo_Du,CD09D0,CD41B0,BC5620,BC71C0
ovl_Demo_Ec,CD41B0,CD7A10,BC71C0,BC88E0
ovl_Demo_Effect,CD7A10,CDD5B0,BC88E0,BCC450
ovl_Demo_Ext,CDD5B0,CDDF00,BCC450,BCCB80
ovl_Demo_Geff,CDDF00,CDE720,BCCB80,BCD170
ovl_Demo_Gj,CDE720,CE23D0,BCD170,BCEDE0
ovl_Demo_Go,CE23D0,CE3120,BCEDE0,BCF720
ovl_Demo_Gt,CE3120,CE8730,BCF720,BD22A0
ovl_Demo_Ik,CE8730,CE9C40,BD22A0,BD2FB0
ovl_Demo_Im,CE9C40,CEDBB0,BD2FB0,BD4F50
