ovl_Bg_Spot00_Hanebasi,C78520,C79760,C78520,0
ovl_Bg_Spot01_Fusya,C79760,C79A80,C79760,0
ovl_Bg_Spot01_Idohashira,C79A80,C7A880,C79A80,0
ovl_Bg_Spot01_Idomizu,C7A880,C7AC20,C7A880,0
ovl_Bg_Spot01_Idosoko,C7AC20,C7AEE0,C7AC20,0
ovl_Bg_Spot01_Objects2,C7AEE0,C7B400,C7AEE0,0
ovl_Bg_Spot02_Objects,C7B400,C7C880,C7B400,0
ovl_Bg_Spot03_Taki,C7C880,C7D210,C7C880,0
ovl_Bg_Spot05_Soko,C7D210,C7D520,C7D210,0
ovl_Bg_Spot06_Objects,C7D520,C7E9D0,C7D520,0
ovl_Bg_Spot07_Taki,C7E9D0,C7F070,C7E9D0,0
ovl_Bg_Spot08_Bakudankabe,C7F070,C7F700,C7F070,0
ovl_Bg_Spot08_Iceblock,C7F700,C80880,C7F700,0
ovl_Bg_Spot09_Obj,C80880,C80F20,C80880,0
ovl_Bg_Spot11_Bakudankabe,C80F20,C81590,C80F20,0
ovl_Bg_Spot11_Oasis,C81590,C81D30,C81590,0
ovl_Bg_Spot12_Gate,C81D30,C821C0,C81D30,0
ovl_Bg_Spot12_Saku,C821C0,C82700,C821C0,0
ovl_Bg_Spot15_Rrbox,C82700,C835F0,C82700,0
ovl_Bg_Spot15_Saku,C835F0,C839D0,C835F0,0
ovl_Bg_Spot16_Bombstone,C839D0,C851E0,C839D0,0
ovl_Bg_Spot16_Doughnut,C851E0,C85960,C851E0,0
ovl_Bg_Spot17_Bakudankabe,C85960,C861A0,C85960,0
ovl_Bg_Spot17_Funen,C861A0,C864B0,C861A0,0
ovl_Bg_Spot18_Basket,C864B0,C87520,C864B0,0
ovl_Bg_Spot18_Futa,C87520,C876B0,C87520,0
ovl_Bg_Spot18_Obj,C876B0,C88170,C876B0,0
ovl_Bg_Spot18_Shutter,C88170,C886B0,C88170,0
ovl_Bg_Sst_Floor,C886B0,C88CA0,C886B0,0
ovl_Bg_Toki_Hikari,C88CA0,C89BE0,C88CA0,0
ovl_Bg_Toki_Swd,C89BE0,C8B2A0,C89BE0,0
ovl_Bg_Treemouth,C8B2A0,C8C980,C8B2A0,0
ovl_Bg_Umajump,C8C980,C8CB00,C8C980,0
ovl_Bg_Vb_Sima,C8CB00,C8D2A0,C8CB00,0
ovl_Bg_Ydan_Hasi,C8D2A0,C8DAE0,C8D2A0,0
ovl_Bg_Ydan_Maruta,C8DAE0,C8E1B0,C8DAE0,0
ovl_Bg_Ydan_Sp,C8E1B0,C8F9C0,C8E1B0,0
ovl_Bg_Zg,C8F9C0,C8FF30,C8F9C0,0
ovl_Boss_Dodongo,C8FF30,C99B60,C8FF30,0
ovl_Boss_Fd,C99B60,CA1410,C99B60,0
ovl_Boss_Fd2,CA1410,CA5610,CA1410,0
ovl_Boss_Ganon,CA5610,CC8160,CA5610,0
ovl_Boss_Ganon2,CC8160,CD9D40,CC8160,0
ovl_Boss_Ganondrof,CD9D40,CDF110,CD9D40,0
ovl_Boss_Goma,CDF110,CE5200,CDF110,0
ovl_Boss_Mo,CE5200,CF11C0,CE5200,0
ovl_Boss_Sst,CF11C0,CFD880,CF11C0,0
ovl_Boss_Tw,CFD880,D113F0,CFD880,0
ovl_Boss_Va,D113F0,D20080,D113F0,0
ovl_Demo_6K,D20080,D23200,D20080,0
ovl_Demo_Du,D23200,D26BE0,D23200,0
ovl_Demo_Ec,D26BE0,D2A680,D26BE0,0
ovl_Demo_Effect,D2A680,D30AC0,D2A680,0
ovl_Demo_Ext,D30AC0,D31570,D30AC0,0
ovl_Demo_Geff,D31570,D32060,D31570,0
ovl_Demo_Gj,D32060,D35FA0,D32060,0
ovl_Demo_Go,D35FA0,D36DA0,D35FA0,0
ovl_Demo_Gt,D36DA0,D3CA30,D36DA0,0
ovl_Demo_Ik,D3CA30,D3E310,D3CA30,0
ovl_Demo_Im,D3E310,D425B0,D3E310,0
ovl_Demo_Kankyo,D425B0,D466B0,D425B0,0
ovl_Demo_Kekkai,D466B0,D47B40,D466B0,0
ovl_Demo_Sa,D47B40,D4A910,D47B40,0
ovl_Demo_Shd,D4A910,D4CDA0,D4A910,0
ovl_Demo_Tre_Lgt,D4CDA0,D4D5D0,D4CDA0,0
ovl_Door_Ana,D4D5D0,D4DCC0,D4D5D0,0
ovl_Door_Gerudo,D4DCC0,D4E330,D4DCC0,0
ovl_Door_Killer,D4E330,D4F980,D4E330,0
ovl_Door_Shutter,D4F980,D51D00,D4F980,0
ovl_Door_Toki,D51D00,D51E60,D51D00,0
ovl_Door_Warp1,D51E60,D56380,D51E60,0
ovl_Efc_Erupc,D56380,D56FA0,D56380,0
ovl_Eff_Dust,D56FA0,D58480,D56FA0,0
ovl_Effect_Ss_Blast,D58480,D58880,D58480,0
ovl_Effect_Ss_Bomb,D58880,D58D20,D58880,0
ovl_Effect_Ss_Bomb2,D58D20,D59710,D58D20,0
ovl_Effect_Ss_Bubble,D59710,D59C20,D59710,0
ovl_Effect_Ss_D_Fire,D59C20,D5A170,D59C20,0
ovl_Effect_Ss_Dead_Db,D5A170,D5A6B0,D5A170,0
ovl_Effect_Ss_Dead_Dd,D5A6B0,D5ACE0,D5A6B0,0
ovl_Effect_Ss_Dead_Ds,D5ACE0,D5B200,D5ACE0,0
ovl_Effect_Ss_Dead_Sound,D5B200,D5B380,D5B200,0
ovl_Effect_Ss_Dt_Bubble,D5B380,D5B9A0,D5B380,0
ovl_Effect_Ss_Dust,D5B9A0,D5C230,D5B9A0,0
ovl_Effect_Ss_En_Fire,D5C230,D5CA00,D5C230,0
ovl_Effect_Ss_En_Ice,D5CA00,D5D390,D5CA00,0
ovl_Effect_Ss_Extra,D5D390,D5D7F0,D5D390,0
ovl_Effect_Ss_Fcircle,D5D7F0,D5DD30,D5D7F0,0
ovl_Effect_Ss_Fhg_Flash,D5DD30,D5EE10,D5DD30,0
ovl_Effect_Ss_Fire_Tail,D5EE10,D5F5A0,D5EE10,0
ovl_Effect_Ss_G_Fire,D5F5A0,D5F820,D5F5A0,0
ovl_Effect_Ss_G_Magma,D5F820,D5FA70,D5F820,0
ovl_Effect_Ss_G_Magma2,D5FA70,D60030,D5FA70,0
ovl_Effect_Ss_G_Ripple,D60030,D60600,D60030,0
ovl_Effect_Ss_G_Spk,D60600,D60C10,D60600,0
ovl_Effect_Ss_G_Splash,D60C10,D610C0,D60C10,0
ovl_Effect_Ss_Hahen,D610C0,D61820,D610C0,0
ovl_Effect_Ss_HitMark,D61820,D61DD0,D61820,0
ovl_Effect_Ss_Ice_Piece,D61DD0,D622C0,D61DD0,0
ovl_Effect_Ss_Ice_Smoke,D622C0,D62880,D622C0,0
ovl_Effect_Ss_K_Fire,D62880,D62D50,D62880,0
ovl_Effect_Ss_Kakera,D62D50,D63EE0,D62D50,0
ovl_Effect_Ss_KiraKira,D63EE0,D645C0,D63EE0,0
ovl_Effect_Ss_Lightning,D645C0,D64D00,D645C0,0
ovl_Effect_Ss_Sibuki,D64D00,D65430,D64D00,0
ovl_Effect_Ss_Sibuki2,D65430,D65800,D65430,0
ovl_Effect_Ss_Solder_Srch_Ball,D65800,D659A0,D65800,0
ovl_Effect_Ss_Stick,D659A0,D65DD0,D659A0,0
ovl_Effect_Ss_Stone1,D65DD0,D661F0,D65DD0,0
ovl_Elf_Msg,D661F0,D66DD0,D661F0,0
ovl_Elf_Msg2,D66DD0,D675F0,D66DD0,0
ovl_En_Am,D675F0,D69A40,D675F0,0
ovl_En_Ani,D69A40,D6A7F0,D69A40,0
ovl_En_Anubice,D6A7F0,D6BC70,D6A7F0,0
ovl_En_Anubice_Fire,D6BC70,D6CAD0,D6BC70,0
ovl_En_Anubice_Tag,D6CAD0,D6CEA0,D6CAD0,0
ovl_En_Arow_Trap,D6CEA0,D6CFF0,D6CEA0,0
ovl_En_Arrow,D6CFF0,D6E7D0,D6CFF0,0
ovl_En_Attack_Niw,D6E7D0,D6FA20,D6E7D0,0
ovl_En_Ba,D6FA20,D719B0,D6FA20,0
ovl_En_Bb,D719B0,D75700,D719B0,0
ovl_En_Bdfire,D75700,D76330,D75700,0
ovl_En_Bigokuta,D76330,D78F70,D76330,0
ovl_En_Bili,D78F70,D7B280,D78F70,0
ovl_En_Bird,D7B280,D7B730,D7B280,0
ovl_En_Blkobj,D7B730,D7BDA0,D7B730,0
ovl_En_Bom,D7BDA0,D7CD00,D7BDA0,0
ovl_En_Bom_Bowl_Man,D7CD00,D7E510,D7CD00,0
ovl_En_Bom_Bowl_Pit,D7E510,D7EF00,D7E510,0
ovl_En_Bom_Chu,D7EF00,D80630,D7EF00,0
ovl_En_Bombf,D80630,D81B50,D80630,0
ovl_En_Boom,D81B50,D82490,D81B50,0
ovl_En_Box,D82490,D841D0,D82490,0
ovl_En_Brob,D841D0,D852C0,D841D0,0
ovl_En_Bubble,D852C0,D86730,D852C0,0
ovl_En_Butte,D86730,D87DA0,D86730,0
ovl_En_Bw,D87DA0,D8B1A0,D87DA0,0
ovl_En_Bx,D8B1A0,D8BD50,D8B1A0,0
ovl_En_Changer,D8BD50,D8CC70,D8BD50,0
ovl_En_Clear_Tag,D8CC70,D95A90,D8CC70,0
ovl_En_Cow,D95A90,D96ED0,D95A90,0
ovl_En_Crow,D96ED0,D98540,D96ED0,0
ovl_En_Cs,D98540,D997C0,D98540,0
ovl_En_Daiku,D997C0,D9AFB0,D997C0,0
ovl_En_Daiku_Kakariko,D9AFB0,D9C460,D9AFB0,0
ovl_En_Dekubaba,D9C460,DA01F0,D9C460,0
ovl_En_Dekunuts,DA01F0,DA19D0,DA01F0,0
ovl_En_Dh,DA19D0,DA3510,DA19D0,0
ovl_En_Dha,DA3510,DA4500,DA3510,0
ovl_En_Diving_Game,DA4500,DA5FE0,DA4500,0
ovl_En_Dns,DA5FE0,DA7570,DA5FE0,0
ovl_En_Dnt_Demo,DA7570,DA8770,DA7570,0
ovl_En_Dnt_Jiji,DA8770,DA9F50,DA8770,0
ovl_En_Dnt_Nomal,DA9F50,DAD050,DA9F50,0
ovl_En_Dodojr,DAD050,DAEEE0,DAD050,0
ovl_En_Dodongo,DAEEE0,DB1C60,DAEEE0,0
ovl_En_Dog,DB1C60,DB2E60,DB1C60,0
ovl_En_Door,DB2E60,DB3CC0,DB2E60,0
ovl_En_Ds,DB3CC0,DB48C0,DB3CC0,0
ovl_En_Du,DB48C0,DB6380,DB48C0,0
ovl_En_Dy_Extra,DB6380,DB6A20,DB6380,0
ovl_En_Eg,DB6A20,DB6C30,DB6A20,0
ovl_En_Eiyer,DB6C30,DB88C0,DB6C30,0
ovl_En_Elf,DB88C0,DBD3B0,DB88C0,0
ovl_En_Encount1,DBD3B0,DBE620,DBD3B0,0
ovl_En_Encount2,DBE620,DBFB30,DBE620,0
ovl_En_Ex_Item,DBFB30,DC10A0,DBFB30,0
ovl_En_Ex_Ruppy,DC10A0,DC2350,DC10A0,0
ovl_En_Fd,DC2350,DC5140,DC2350,0
ovl_En_Fd_Fire,DC5140,DC5EF0,DC5140,0
ovl_En_Fhg_Fire,DC5EF0,DC88B0,DC5EF0,0
ovl_En_Fire_Rock,DC88B0,DC9D00,DC88B0,0
ovl_En_Firefly,DC9D00,DCBF10,DC9D00,0
ovl_En_Fish,DCBF10,DCE1A0,DCBF10,0
ovl_En_Floormas,DCE1A0,DD1630,DCE1A0,0
ovl_En_Fr,DD1630,DD44A0,DD1630,0
ovl_En_Fu,DD44A0,DD5220,DD44A0,0
ovl_En_Fw,DD5220,DD6A40,DD5220,0
ovl_En_Fz,DD6A40,DD8B40,DD6A40,0
ovl_En_G_Switch,DD8B40,DDA9E0,DD8B40,0
ovl_En_Ganon_Mant,DDA9E0,DDEC80,DDA9E0,0
ovl_En_Ganon_Organ,DDEC80,DE5E00,DDEC80,0
ovl_En_Gb,DE5E00,DE75F0,DE5E00,0
ovl_En_Ge1,DE75F0,DE9850,DE75F0,0
ovl_En_Ge2,DE9850,DEB2A0,DE9850,0
ovl_En_Ge3,DEB2A0,DEBF90,DEB2A0,0
ovl_En_GeldB,DEBF90,DF13D0,DEBF90,0
ovl_En_GirlA,DF13D0,DF4360,DF13D0,0
ovl_En_Gm,DF4360,DF51F0,DF4360,0
ovl_En_Go,DF51F0,DF99B0,DF51F0,0
ovl_En_Go2,DF99B0,DFFB40,DF99B0,0
ovl_En_Goma,DFFB40,E02920,DFFB40,0
ovl_En_Goroiwa,E02920,E04FA0,E02920,0
ovl_En_Gs,E04FA0,E06EA0,E04FA0,0
ovl_En_Guest,E06EA0,E079D0,E06EA0,0
ovl_En_Hata,E079D0,E07F50,E079D0,0
ovl_En_Heishi1,E07F50,E09B20,E07F50,0
ovl_En_Heishi2,E09B20,E0C2C0,E09B20,0
ovl_En_Heishi3,E0C2C0,E0CD50,E0C2C0,0
ovl_En_Heishi4,E0CD50,E0DE80,E0CD50,0
ovl_En_Hintnuts,E0DE80,E0F890,E0DE80,0
ovl_En_Holl,E0F890,E108B0,E0F890,0
ovl_En_Honotrap,E108B0,E11F70,E108B0,0
ovl_En_Horse,E11F70,E1E1D0,E11F70,0
ovl_En_Horse_Game_Check,E1E1D0,E1F2E0,E1E1D0,0
ovl_En_Horse_Ganon,E1F2E0,E20050,E1F2E0,0
ovl_En_Horse_Link_Child,E20050,E21ED0,E20050,0
ovl_En_Horse_Normal,E21ED0,E24550,E21ED0,0
ovl_En_Horse_Zelda,E24550,E25020,E24550,0
ovl_En_Hs,E25020,E25C20,E25020,0
ovl_En_Hs2,E25C20,E26230,E25C20,0
ovl_En_Hy,E26230,E29C70,E26230,0
ovl_En_Ice_Hono,E29C70,E2AF90,E29C70,0
ovl_En_Ik,E2AF90,E2FC20,E2AF90,0
ovl_En_In,E2FC20,E32A90,E2FC20,0
ovl_En_Insect,E32A90,E350D0,E32A90,0
ovl_En_Ishi,E350D0,E3E2F0,E350D0,0
ovl_En_It,E3E2F0,E3E470,E3E2F0,0
ovl_En_Jj,E3E470,E3FA80,E3E470,0
ovl_En_Js,E3FA80,E40410,E3FA80,0
ovl_En_Jsjutan,E40410,E45280,E40410,0
ovl_En_Kakasi,E45280,E46120,E45280,0
ovl_En_Kakasi2,E46120,E46E30,E46120,0
ovl_En_Kakasi3,E46E30,E480B0,E46E30,0
ovl_En_Kanban,E480B0,E4B460,E480B0,0
ovl_En_Karebaba,E4B460,E4CEC0,E4B460,0
ovl_En_Ko,E4CEC0,E510B0,E4CEC0,0
ovl_En_Kusa,E510B0,E52660,E510B0,0
ovl_En_Kz,E52660,E53C50,E52660,0
ovl_En_Light,E53C50,E54AE0,E53C50,0
ovl_En_Lightbox,E54AE0,E54F50,E54AE0,0
ovl_En_M_Fire1,E54F50,E550F0,E54F50,0
ovl_En_M_Thunder,E550F0,E567A0,E550F0,0
ovl_En_Ma1,E567A0,E57AB0,E567A0,0
ovl_En_Ma2,E57AB0,E58BB0,E57AB0,0
ovl_En_Ma3,E58BB0,E59C10,E58BB0,0
ovl_En_Mag,E59C10,E5C0E0,E59C10,0
ovl_En_Mb,E5C0E0,E602E0,E5C0E0,0
ovl_En_Md,E602E0,E62990,E602E0,0
ovl_En_Mk,E62990,E63800,E62990,0
ovl_En_Mm,E63800,E64EE0,E63800,0
ovl_En_Mm2,E64EE0,E65DB0,E64EE0,0
ovl_En_Ms,E65DB0,E664B0,E65DB0,0
ovl_En_Mu,E664B0,E66E20,E664B0,0
ovl_En_Nb,E66E20,E6B810,E66E20,0
ovl_En_Niw,E6B810,E6F010,E6B810,0
ovl_En_Niw_Girl,E6F010,E6FCD0,E6F010,0
ovl_En_Niw_Lady,E6FCD0,E71AE0,E6FCD0,0
ovl_En_Nutsball,E71AE0,E72170,E71AE0,0
ovl_En_Nwc,E72170,E72C40,E72170,0
ovl_En_Ny,E72C40,E74730,E72C40,0
ovl_En_OE2,E74730,E747F0,E74730,0
ovl_En_Okarina_Effect,E747F0,E74DB0,E747F0,0
ovl_En_Okarina_Tag,E74DB0,E766F0,E74DB0,0
ovl_En_Okuta,E766F0,E78D30,E766F0,0
ovl_En_Ossan,E78D30,E7FFB0,E78D30,0
ovl_En_Owl,E7FFB0,E83E60,E7FFB0,0
ovl_En_Part,E83E60,E85530,E83E60,0
ovl_En_Peehat,E85530,E88D40,E85530,0
ovl_En_Po_Desert,E88D40,E89B90,E88D40,0
ovl_En_Po_Field,E89B90,E8D740,E89B90,0
ovl_En_Po_Relay,E8D740,E8EF90,E8D740,0
ovl_En_Po_Sisters,E8EF90,E93D50,E8EF90,0
ovl_En_Poh,E93D50,E980C0,E93D50,0
ovl_En_Pu_box,E980C0,E98400,E980C0,0
ovl_En_Rd,E98400,E9ACD0,E98400,0
ovl_En_Reeba,E9ACD0,E9C930,E9ACD0,0
ovl_En_River_Sound,E9C930,E9D2B0,E9C930,0
ovl_En_Rl,E9D2B0,E9E440,E9D2B0,0
ovl_En_Rr,E9E440,EA0C10,E9E440,0
ovl_En_Ru1,EA0C10,EA8550,EA0C10,0
ovl_En_Ru2,EA8550,EAB560,EA8550,0
ovl_En_Sa,EAB560,EAD7F0,EAB560,0
ovl_En_Sb,EAD7F0,EAEC70,EAD7F0,0
ovl_En_Scene_Change,EAEC70,EAEE20,EAEC70,0
ovl_En_Sda,EAEE20,EB0660,EAEE20,0
ovl_En_Shopnuts,EB0660,EB15D0,EB0660,0
ovl_En_Si,EB15D0,EB1AC0,EB15D0,0
ovl_En_Siofuki,EB1AC0,EB28E0,EB1AC0,0
ovl_En_Skb,EB28E0,EB41F0,EB28E0,0
ovl_En_Skj,EB41F0,EB7DE0,EB41F0,0
ovl_En_Skjneedle,EB7DE0,EB81A0,EB7DE0,0
ovl_En_Ssh,EB81A0,EBA7C0,EB81A0,0
ovl_En_St,EBA7C0,EBD470,EBA7C0,0
ovl_En_Sth,EBD470,EC16D0,EBD470,0
ovl_En_Stream,EC16D0,EC1CE0,EC16D0,0
ovl_En_Sw,EC1CE0,EC5560,EC1CE0,0
ovl_En_Syateki_Itm,EC5560,EC6720,EC5560,0
ovl_En_Syateki_Man,EC6720,EC77A0,EC6720,0
ovl_En_Syateki_Niw,EC77A0,EC9950,EC77A0,0
ovl_En_Ta,EC9950,ECD410,EC9950,0
ovl_En_Takara_Man,ECD410,ECDDE0,ECD410,0
ovl_En_Tana,ECDDE0,ECE210,ECDDE0,0
ovl_En_Tg,ECE210,ECE930,ECE210,0
ovl_En_Tite,ECE930,ED17B0,ECE930,0
ovl_En_Tk,ED17B0,ED3740,ED17B0,0
ovl_En_Torch,ED3740,ED3830,ED3740,0
ovl_En_Torch2,ED3830,ED5FE0,ED3830,0
ovl_En_Toryo,ED5FE0,ED6C50,ED5FE0,0
ovl_En_Tp,ED6C50,ED8B60,ED6C50,0
ovl_En_Tr,ED8B60,EDA4D0,ED8B60,0
ovl_En_Trap,EDA4D0,EDB760,EDA4D0,0
ovl_En_Tubo_Trap,EDB760,EDC520,EDB760,0
ovl_En_Vali,EDC520,EDED20,EDC520,0
ovl_En_Vase,EDED20,EDEE10,EDED20,0
ovl_En_Vb_Ball,EDEE10,EE0070,EDEE10,0
ovl_En_Viewer,EE0070,EE32B0,EE0070,0
ovl_En_Vm,EE32B0,EE4C40,EE32B0,0
ovl_En_Wall_Tubo,EE4C40,EE5370,EE4C40,0
ovl_En_Wallmas,EE5370,EE6E70,EE5370,0
ovl_En_Weather_Tag,EE6E70,EE80E0,EE6E70,0
ovl_En_Weiyer,EE80E0,EE9B00,EE80E0,0
ovl_En_Wf,EE9B00,EEDEB0,EE9B00,0
ovl_En_Wonder_Item,EEDEB0,EEEE60,EEDEB0,0
ovl_En_Wonder_Talk,EEEE60,EEFC40,EEEE60,0
ovl_En_Wonder_Talk2,EEFC40,EF0CE0,EEFC40,0
ovl_En_Wood02,EF0CE0,EF1F40,EF0CE0,0
