File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Dg,DFD850,E01130,C2B330,C2D760,38E0,Y,8098A910,8098E1F0,38E0,0,actor,E2
ovl_En_Si,E01130,E01550,C2D760,C2DA70,420,Y,8098E1F0,8098E610,420,0,actor,E3
ovl_Obj_Comb,E01550,E02CD0,C2DA70,C2EB00,1780,Y,8098E610,8098FD90,1780,0,actor,E4
ovl_Obj_Kibako2,E02CD0,E03670,C2EB00,C2F2E0,9A0,Y,8098FD90,80990730,9A0,0,actor,E5
ovl_En_Hs2,E03670,E03750,C2F2E0,C2F390,E0,Y,80990730,80990810,E0,0,actor,E7
ovl_Obj_Mure3,E03750,E03F10,C2F390,C2F990,7C0,Y,80990810,80990FD0,7C0,0,actor,E8
ovl_En_Tg,E03F10,E04A20,C2F990,C30280,B10,Y,80990FD0,80991AE0,B10,0,actor,E9
ovl_En_Wf,E04A20,E08EC0,C30280,C32E40,44A0,Y,80991AE0,80995F80,44A0,0,actor,EC
ovl_En_Skb,E08EC0,E0C1A0,C32E40,C34ED0,32E0,Y,80995F80,80999260,32E0,0,actor,ED
ovl_En_Gs,E0C1A0,E0F030,C34ED0,C370A0,2E90,Y,80999260,8099C0F0,2E90,0,actor,EF
ovl_Obj_Sound,E0F030,E0F240,C370A0,C37250,210,Y,8099C0F0,8099C300,210,0,actor,F0
ovl_En_Crow,E0F240,E109A0,C37250,C383A0,1760,Y,8099C300,8099DA60,1760,0,actor,F1
ovl_En_Cow,E109A0,E11E90,C383A0,C39130,14F0,Y,8099DA60,8099EF50,14F0,0,actor,F3
ovl_Oceff_Wipe4,E11E90,E12E90,C39130,C39D30,1000,Y,8099EF50,8099FF60,1010,10,actor,F6
ovl_En_Zo,E12E90,E13E30,C39D30,C3A940,FA0,Y,8099FF60,809A0F00,FA0,0,actor,F8
ovl_Effect_Ss_Ice_Smoke,E13E30,E14140,C3A940,C3AC30,310,Y,809A0F00,809A1210,310,0,effectSs,24
ovl_Obj_Makekinsuta,E14140,E145B0,C3AC30,C3AFE0,470,Y,809A1210,809A1680,470,0,actor,F9
ovl_En_Ge3,E145B0,E15620,C3AFE0,C3BC10,1070,Y,809A1680,809A26F0,1070,0,actor,FA
ovl_Obj_Hamishi,E15620,E162B0,C3BC10,C3C650,C90,Y,809A26F0,809A3380,C90,0,actor,FC
ovl_En_Zl4,E162B0,E16730,C3C650,C3C9F0,480,Y,809A3380,809A3800,480,0,actor,FD
ovl_En_Mm2,E16730,E17260,C3C9F0,C3D040,B30,Y,809A3800,809A4330,B30,0,actor,FE
ovl_Door_Spiral,E17260,E17AE0,C3D040,C3D710,880,Y,809A4330,809A4BB0,880,0,actor,100
ovl_Obj_Pzlblock,E17AE0,E188C0,C3D710,C3E130,DE0,Y,809A4BB0,809A5990,DE0,0,actor,102
ovl_Obj_Toge,E188C0,E19500,C3E130,C3EB00,C40,Y,809A5990,809A65D0,C40,0,actor,103
ovl_Obj_Armos,E19500,E1A410,C3EB00,C3F660,F10,Y,809A65D0,809A74E0,F10,0,actor,105
ovl_Obj_Boyo,E1A410,E1A980,C3F660,C3FB20,570,Y,809A74E0,809A7A50,570,0,actor,106
ovl_En_Grasshopper,E1A980,E1D810,C3FB20,C41BD0,2E90,Y,809A7A50,809AA8E0,2E90,0,actor,109
ovl_Obj_Grass,E1D810,E1F4A0,C41BD0,C431F0,1C90,Y,809AA8E0,809AC630,1D50,C0,actor,10B
ovl_Obj_Grass_Carry,E1F4A0,E20420,C431F0,C43E40,F80,Y,809AC630,809AD5B0,F80,0,actor,10C
ovl_Obj_Grass_Unit,E20420,E20AF0,C43E40,C44350,6D0,Y,809AD5B0,809ADC80,6D0,0,actor,10D
ovl_Bg_Fire_Wall,E20AF0,E213D0,C44350,C44A80,8E0,Y,809ADC80,809AE560,8E0,0,actor,110
ovl_En_Bu,E213D0,E21580,C44A80,C44C00,1B0,Y,809AE560,809AE710,1B0,0,actor,111
ovl_En_Encount3,E21580,E21F20,C44C00,C45460,9A0,Y,809AE710,809AF0B0,9A0,0,actor,112
ovl_En_Jso,E21F20,E25B90,C45460,C47E70,3C70,Y,809AF0B0,809B2D20,3C70,0,actor,113
ovl_Obj_Chikuwa,E25B90,E26730,C47E70,C48850,BA0,Y,809B2D20,809B38C0,BA0,0,actor,114
ovl_En_Knight,E26730,E33610,C48850,C51080,CEE0,Y,809B38C0,809C1F30,E670,1790,actor,115
ovl_En_Warp_tag,E33610,E33F60,C51080,C51810,950,Y,809C1F30,809C2880,950,0,actor,116
ovl_En_Aob_01,E33F60,E36C30,C51810,C53730,2CD0,Y,809C2880,809C5550,2CD0,0,actor,117
ovl_En_Boj_01,E36C30,E36CC0,C53730,C53790,90,Y,809C5550,809C55E0,90,0,actor,118
ovl_En_Boj_02,E36CC0,E36D50,C53790,C537F0,90,Y,809C55E0,809C5670,90,0,actor,119
ovl_En_Boj_03,E36D50,E36DE0,C537F0,C53850,90,Y,809C5670,809C5700,90,0,actor,11A
ovl_En_Encount4,E36DE0,E37640,C53850,C53F20,860,Y,809C5700,809C5F60,860,0,actor,11B
ovl_En_Bom_Bowl_Man,E37640,E39370,C53F20,C553C0,1D30,Y,809C5F60,809C7C90,1D30,0,actor,11C
ovl_En_Syateki_Man,E39370,E3C910,C553C0,C57550,35A0,Y,809C7C90,809CB230,35A0,0,actor,11D
ovl_Bg_Icicle,E3C910,E3D2A0,C57550,C57D10,990,Y,809CB230,809CBBC0,990,0,actor,11F
ovl_En_Syateki_Crow,E3D2A0,E3E0B0,C57D10,C588A0,E10,Y,809CBBC0,809CC9D0,E10,0,actor,120
ovl_En_Boj_04,E3E0B0,E3E140,C588A0,C58900,90,Y,809CC9D0,809CCA60,90,0,actor,121
ovl_En_Cne_01,E3E140,E3EF10,C58900,C593E0,DD0,Y,809CCA60,809CD830,DD0,0,actor,122
ovl_En_Bba_01,E3EF10,E3FC90,C593E0,C59EA0,D80,Y,809CD830,809CE5B0,D80,0,actor,123
ovl_En_Bji_01,E3FC90,E40D70,C59EA0,C5AAD0,10E0,Y,809CE5B0,809CF690,10E0,0,actor,124
ovl_Bg_Spdweb,E40D70,E42200,C5AAD0,C5B9D0,1490,Y,809CF690,809D0B20,1490,0,actor,125
ovl_En_Mt_tag,E42200,E433E0,C5B9D0,C5C740,11E0,Y,809D0B20,809D1D00,11E0,0,actor,128
ovl_Boss_01,E433E0,E4B8C0,C5C740,C621E0,84E0,Y,809D1D00,809DB9A0,9CA0,17C0,actor,129
ovl_Boss_02,E4B8C0,E51B10,C621E0,C66670,6250,Y,809DB9A0,809E3F30,8590,2340,actor,12A
ovl_Boss_03,E51B10,E58BF0,C66670,C6B430,70E0,Y,809E3F30,809ED810,98E0,2800,actor,12B
ovl_Boss_04,E58BF0,E5B080,C6B430,C6CF80,2490,Y,809ED810,809EFCB0,24A0,10,actor,12C
ovl_Boss_05,E5B080,E5ECB0,C6CF80,C6F8E0,3C30,Y,809EFCB0,809F38F0,3C40,10,actor,12D
ovl_Boss_06,E5ECB0,E60F00,C6F8E0,C712D0,2250,Y,809F38F0,809F6150,2860,610,actor,12E
ovl_Boss_07,E60F00,E75FC0,C712D0,C7F460,150C0,Y,809F6150,80A0C070,15F20,E60,actor,12F
ovl_Bg_Dy_Yoseizo,E75FC0,E77EA0,C7F460,C80B30,1EE0,Y,80A0C070,80A0DF50,1EE0,0,actor,130
ovl_En_Boj_05,E77EA0,E77F30,C80B30,C80B90,90,Y,80A0DF50,80A0DFE0,90,0,actor,132
ovl_En_Sob1,E77F30,E7C6F0,C80B90,C83990,47C0,Y,80A0DFE0,80A127A0,47C0,0,actor,135
ovl_En_Go,E7C6F0,E82460,C83990,C87A50,5D70,Y,80A127A0,80A18510,5D70,0,actor,138
ovl_En_Raf,E82460,E84E60,C87A50,C89610,2A00,Y,80A18510,80A1AF10,2A00,0,actor,13A
ovl_Obj_Funen,E84E60,E85030,C89610,C897D0,1D0,Y,80A1AF10,80A1B0E0,1D0,0,actor,13B
ovl_Obj_Raillift,E85030,E85C20,C897D0,C8A180,BF0,Y,80A1B0E0,80A1BCD0,BF0,0,actor,13C
ovl_Bg_Numa_Hana,E85C20,E86AF0,C8A180,C8AC70,ED0,Y,80A1BCD0,80A1CBA0,ED0,0,actor,13D
ovl_Obj_Flowerpot,E86AF0,E88F50,C8AC70,C8C540,2460,Y,80A1CBA0,80A1F220,2680,220,actor,13E
ovl_Obj_Spinyroll,E88F50,E8A910,C8C540,C8D7F0,19C0,Y,80A1F220,80A20BE0,19C0,0,actor,13F
ovl_Dm_Hina,E8A910,E8B350,C8D7F0,C8DFD0,A40,Y,80A20BE0,80A21620,A40,0,actor,140
ovl_En_Syateki_Wf,E8B350,E8C650,C8DFD0,C8EE20,1300,Y,80A21620,80A22920,1300,0,actor,141
ovl_Obj_Skateblock,E8C650,E8E240,C8EE20,C902A0,1BF0,Y,80A22920,80A24510,1BF0,0,actor,142
