makerom,0,4192,0,0
boot,4192,29040,4192,0
dmadata,29040,53440,29040,0
Audiobank,53440,233088,53440,0
Audioseq,233088,559360,233088,0
Audiotable,559360,5086352,559360,0
kanji,5086352,5595024,5086352,0
link_animetion,5595136,8109104,5595024,0
icon_item_static,8110080,8669344,8108992,0
icon_item_24_static,8671232,8717312,8668256,0
icon_item_field_static,8720384,8767792,8714336,8741568
icon_item_dungeon_static,8769536,8777088,8741568,8743136
icon_item_gameover_static,8777728,8790784,8743136,8749024
icon_item_jpn_static,8794112,8850560,8749024,8770960
icon_item_nes_static,8851456,8907904,8770960,8793968
item_name_static,8908800,9160704,8793968,0
map_name_static,9162752,9299968,9045872,0
do_action_static,9302016,9324288,9183088,0
message_static,9326592,9343360,9205360,0
message_texture_static,9347072,9351680,9222128,0
nes_font_static,9355264,9373056,9226736,0
jpn_message_data_static,9375744,9614128,9244528,0
nes_message_data_static,9617408,9847008,9482912,0
staff_message_data_static,9850880,9854816,9712512,0
map_grand_static,9854976,9913168,9716448,0
map_48x85_static,9916416,10055136,9774640,0
map_i_static,10055680,11030800,9913360,0
code,11034624,12102240,10888480,11524864
ovl_title,12102240,12104400,11524864,11526496
ovl_select,12104400,12115792,11526496,11533376
ovl_opening,12115792,12116144,11533376,11533680
ovl_file_choose,12116144,12181520,11533680,11570288
ovl_kaleido_scope,12181520,12298128,11570288,11631008
ovl_player_actor,12298128,12455584,11631008,11734272
ovl_map_mark_data,12455584,12482944,11734272,11735216
ovl_En_Test,12482944,12505648,11735216,11748736
ovl_Arms_Hook,12505648,12509088,11748736,11751440
ovl_Arrow_Fire,12509088,12516992,11751440,11758288
ovl_Arrow_Ice,12516992,12524928,11758288,11764544
ovl_Arrow_Light,12524928,12532880,11764544,11770944
ovl_Bg_Bdan_Objects,12532880,12537696,11770944,11774320
ovl_Bg_Bdan_Switch,12537696,12542864,11774320,11777312
ovl_Bg_Bom_Guard,12542864,12543408,11777312,11777808
ovl_Bg_Bombwall,12543408,12545648,11777808,11779568
ovl_Bg_Bowl_Wall,12545648,12548080,11779568,11781648
ovl_Bg_Breakwall,12548080,12551776,11781648,11784560
ovl_Bg_Ddan_Jd,12551776,12553392,11784560,11785840
ovl_Bg_Ddan_Kd,12553392,12555680,11785840,11787600
ovl_Bg_Dodoago,12555680,12559072,11787600,11790256
ovl_Bg_Dy_Yoseizo,12559072,12570832,11790256,11798256
ovl_Bg_Ganon_Otyuka,12570832,12580624,11798256,11805712
ovl_Bg_Gate_Shutter,12580624,12581792,11805712,11806608
ovl_Bg_Gjyo_Bridge,12581792,12583056,11806608,11807680
ovl_Bg_Gnd_Darkmeiro,12583056,12585040,11807680,11809152
ovl_Bg_Gnd_Firemeiro,12585040,12586400,11809152,11810272
ovl_Bg_Gnd_Iceblock,12586400,12590736,11810272,11813152
ovl_Bg_Gnd_Nisekabe,12590736,12591104,11813152,11813488
ovl_Bg_Gnd_Soulmeiro,12591104,12593248,11813488,11815280
ovl_Bg_Haka,12593248,12594976,11815280,11816736
ovl_Bg_Haka_Gate,12594976,12599216,11816736,11820016
ovl_Bg_Haka_Huta,12599216,12601936,11820016,11822176
ovl_Bg_Haka_Megane,12601936,12602960,11822176,11823024
ovl_Bg_Haka_MeganeBG,12602960,12604688,11823024,11824384
ovl_Bg_Haka_Sgami,12604688,12607792,11824384,11826816
ovl_Bg_Haka_Ship,12607792,12610432,11826816,11828912
ovl_Bg_Haka_Trap,12610432,12616016,11828912,11833024
ovl_Bg_Haka_Tubo,12616016,12618608,11833024,11835136
ovl_Bg_Haka_Water,12618608,12620656,11835136,11836608
ovl_Bg_Haka_Zou,12620656,12625248,11836608,11840064
ovl_Bg_Heavy_Block,12625248,12631632,11840064,11844736
ovl_Bg_Hidan_Curtain,12631632,12634352,11844736,11846832
ovl_Bg_Hidan_Dalm,12634352,12636480,11846832,11848464
ovl_Bg_Hidan_Firewall,12636480,12638368,11848464,11850064
ovl_Bg_Hidan_Fslift,12638368,12639600,11850064,11851008
ovl_Bg_Hidan_Fwbig,12639600,12642896,11851008,11853664
ovl_Bg_Hidan_Hamstep,12642896,12646656,11853664,11856528
ovl_Bg_Hidan_Hrock,12646656,12648752,11856528,11858176
ovl_Bg_Hidan_Kousi,12648752,12650176,11858176,11859264
ovl_Bg_Hidan_Kowarerukabe,12650176,12653984,11859264,11861776
ovl_Bg_Hidan_Rock,12653984,12658336,11861776,11865072
ovl_Bg_Hidan_Rsekizou,12658336,12661376,11865072,11867344
ovl_Bg_Hidan_Sekizou,12661376,12666576,11867344,11871296
ovl_Bg_Hidan_Sima,12666576,12670416,11871296,11874320
ovl_Bg_Hidan_Syoku,12670416,12671536,11874320,11875104
ovl_Bg_Ice_Objects,12671536,12675440,11875104,11877728
ovl_Bg_Ice_Shelter,12675440,12680112,11877728,11881296
ovl_Bg_Ice_Shutter,12680112,12681248,11881296,11882160
ovl_Bg_Ice_Turara,12681248,12683344,11882160,11883888
ovl_Bg_Ingate,12683344,12684256,11883888,11884688
ovl_Bg_Jya_1flift,12684256,12685936,11884688,11885968
ovl_Bg_Jya_Amishutter,12685936,12686848,11885968,11886560
ovl_Bg_Jya_Bigmirror,12686848,12688976,11886560,11888368
ovl_Bg_Jya_Block,12688976,12689600,11888368,11888976
ovl_Bg_Jya_Bombchuiwa,12689600,12692480,11888976,11891184
ovl_Bg_Jya_Bombiwa,12692480,12693952,11891184,11892432
ovl_Bg_Jya_Cobra,12693952,12701440,11892432,11897936
ovl_Bg_Jya_Goroiwa,12701440,12703360,11897936,11899568
ovl_Bg_Jya_Haheniron,12703360,12705392,11899568,11901232
ovl_Bg_Jya_Ironobj,12705392,12708896,11901232,11903632
ovl_Bg_Jya_Kanaami,12708896,12709840,11903632,11904384
ovl_Bg_Jya_Lift,12709840,12711200,11904384,11905488
ovl_Bg_Jya_Megami,12711200,12715792,11905488,11909312
ovl_Bg_Jya_Zurerukabe,12715792,12717504,11909312,11910672
ovl_Bg_Menkuri_Eye,12717504,12718672,11910672,11911680
ovl_Bg_Menkuri_Kaiten,12718672,12719072,11911680,11912032
ovl_Bg_Menkuri_Nisekabe,12719072,12719408,11912032,11912320
ovl_Bg_Mizu_Bwall,12719408,12724736,11912320,11915856
ovl_Bg_Mizu_Movebg,12724736,12729216,11915856,11919136
